"","Cowid","Time","Status","Herd","Timeassess","LogSCC"
"4690",4690,329,0,941,14,4.89
"4691",4691,324,0,941,9,3.43
"4692",4692,337,0,941,11,2.83
"4693",4693,315,0,942,10,5.84
"4694",4694,315,0,942,10,5.75
"4695",4695,338,0,942,6,4.76
"4696",4696,328,0,942,10,4.14
"4697",4697,314,0,943,11,3.43
"4698",4698,230,1,943,9,7.99
"4699",4699,328,0,943,11,4.09
"4700",4700,329,0,943,11,3.4
"4701",4701,317,0,943,12,5.29
"4702",4702,312,0,943,11,6.45
"4703",4703,329,0,943,11,3.5
"4704",4704,337,0,943,5,3.76
"4705",4705,314,0,943,6,5.63
"4706",4706,323,0,944,13,6.67
"4707",4707,314,0,944,5,4.49
"4708",4708,318,0,944,11,3.5
"4709",4709,332,0,944,12,4.74
"4710",4710,312,0,944,13,3.64
"4711",4711,204,1,944,8,2.83
"4712",4712,314,0,945,12,5.43
"4713",4713,106,1,945,5,5.01
"4714",4714,333,0,945,11,2.08
"4715",4715,333,0,945,11,4.55
"4716",4716,311,0,945,5,7.12
"4717",4717,330,0,945,7,4.19
"4718",4718,312,0,946,7,5.85
"4719",4719,308,1,946,6,6.88
"4720",4720,333,0,946,13,6.04
"4721",4721,319,0,946,12,5.25
"4722",4722,320,0,946,8,4.39
"4723",4723,333,0,946,13,4.66
"4724",4724,252,1,946,13,6.66
"4725",4725,321,0,946,11,3.26
"4726",4726,337,0,946,12,5.09
"4727",4727,319,0,947,9,3.64
"4728",4728,318,0,947,7,4.39
"4729",4729,331,0,947,8,3.4
"4730",4730,312,0,947,12,3.37
"4731",4731,321,0,947,6,5.74
"4732",4732,315,0,947,12,7.74
"4733",4733,319,0,947,8,4.73
"4734",4734,306,1,947,13,5.11
"4735",4735,326,0,947,9,3.33
"4736",4736,336,0,947,7,2.94
"4737",4737,317,0,948,10,3.14
"4738",4738,297,1,948,10,6.05
"4739",4739,327,0,948,7,3.53
"4740",4740,317,0,948,6,6.21
"4741",4741,321,0,948,6,4.45
"4742",4742,309,1,949,5,3.47
"4743",4743,325,0,949,6,3.18
"4744",4744,312,0,950,5,6.4
"4745",4745,332,0,950,8,4.65
"4746",4746,331,0,950,14,3.56
"4747",4747,316,0,950,13,4.7
"4748",4748,203,1,950,9,3.56
"4749",4749,333,0,950,14,3.93
"4750",4750,324,0,951,11,3.61
"4751",4751,311,0,951,7,5.64
"4752",4752,320,0,951,8,4.47
"4753",4753,322,0,952,9,2.4
"4754",4754,328,0,953,12,7.62
"4755",4755,330,0,953,11,3.95
"4756",4756,328,0,954,12,2.83
"4757",4757,322,0,954,14,2.3
"4758",4758,318,0,954,13,3
"4759",4759,339,0,954,8,2.2
"4760",4760,326,0,954,14,3.33
"4761",4761,322,0,955,12,4.53
"4762",4762,329,0,955,6,4.82
"4763",4763,322,0,955,12,3.89
"4764",4764,329,0,955,10,3.37
"4765",4765,314,0,956,9,3.22
"4766",4766,330,0,956,13,6.18
"4767",4767,189,1,956,12,3.53
"4768",4768,326,0,957,10,3.83
"4769",4769,332,0,957,9,3.83
"4770",4770,313,0,957,13,5.16
"4771",4771,331,1,957,13,5.61
"4772",4772,310,0,958,11,3.33
"4773",4773,312,0,958,12,3.69
"4774",4774,318,0,958,12,7.52
"4775",4775,332,0,958,13,4.84
"4776",4776,322,0,958,5,3.09
"4777",4777,59,1,958,11,2.64
"4778",4778,315,0,958,7,5.27
"4779",4779,74,1,958,6,6.63
"4780",4780,326,0,958,13,2.71
"4781",4781,308,1,958,8,3.76
"4782",4782,316,0,958,8,5.15
"4783",4783,338,0,958,6,5.55
"4784",4784,331,0,958,7,3.58
"4785",4785,331,0,958,13,3.93
"4786",4786,227,1,958,6,3.97
"4787",4787,320,0,958,11,3.43
"4788",4788,321,0,958,7,3.64
"4789",4789,63,1,958,11,6.4
"4790",4790,314,0,959,6,3.47
"4791",4791,239,1,959,5,5.23
"4792",4792,323,0,959,5,4.77
"4793",4793,317,0,959,8,3.64
"4794",4794,331,0,959,8,3.91
"4795",4795,315,0,959,5,3.4
"4796",4796,311,0,959,13,3.37
"4797",4797,323,0,960,13,4.14
"4798",4798,329,0,960,6,4.23
"4799",4799,331,0,960,14,4.3
"4800",4800,313,0,960,6,5.18
"4801",4801,323,1,960,12,3.56
"4802",4802,311,0,960,12,3.71
"4803",4803,323,0,961,11,4.87
"4804",4804,333,0,961,11,5.34
"4805",4805,323,0,961,11,5.49
"4806",4806,319,0,962,14,7.24
"4807",4807,103,1,962,14,4.99
"4808",4808,99,1,962,5,4.45
"4809",4809,334,0,962,5,4.6
"4810",4810,311,0,962,6,3.22
"4811",4811,314,0,963,6,5.57
"4812",4812,13,1,963,14,2.4
"4813",4813,325,0,963,11,2.08
"4814",4814,217,1,963,9,4.67
"4815",4815,336,0,964,10,3.64
"4816",4816,336,0,964,12,2.89
"4817",4817,316,0,965,10,4.04
"4818",4818,334,0,965,10,3.22
"4819",4819,319,0,965,13,3.56
"4820",4820,311,0,965,10,5.28
"4821",4821,338,0,965,11,7.61
"4822",4822,314,0,966,11,3.5
"4823",4823,332,0,966,11,4.71
"4824",4824,337,0,966,10,4.8
"4825",4825,310,0,966,12,4.33
"4826",4826,333,0,966,13,4.04
"4827",4827,111,1,966,14,1.79
"4828",4828,325,0,967,9,7.64
"4829",4829,310,0,967,10,7.51
"4830",4830,322,0,967,14,2.83
"4831",4831,332,0,967,9,5.02
"4832",4832,332,0,967,5,5.1
"4833",4833,314,0,968,5,6.47
"4834",4834,312,0,968,6,4.04
"4835",4835,326,0,968,5,4.2
"4836",4836,337,0,969,7,7.28
"4837",4837,339,0,969,14,2.83
"4838",4838,321,0,970,5,4.96
"4839",4839,333,0,970,6,3.85
"4840",4840,318,0,970,9,3.91
"4841",4841,312,0,970,5,7.53
"4842",4842,125,1,970,9,4.11
"4843",4843,315,0,970,10,4.8
"4844",4844,323,0,970,5,4.11
"4845",4845,314,0,970,7,2.83
"4846",4846,319,0,971,7,4.84
"4847",4847,327,0,971,13,3.09
"4848",4848,327,0,971,8,3.85
"4849",4849,319,0,971,6,5.18
"4850",4850,320,0,971,10,4.66
"4851",4851,325,0,971,9,2.94
"4852",4852,323,0,972,11,4.76
"4853",4853,309,1,972,14,3.87
"4854",4854,339,0,972,8,3.83
"4855",4855,326,0,972,14,5.88
"4856",4856,313,0,973,8,4.58
"4857",4857,335,0,973,9,3.91
"4858",4858,132,1,973,9,5.02
"4859",4859,325,0,973,10,4.76
"4860",4860,337,0,973,12,3.37
"4861",4861,322,0,973,13,6.35
"4862",4862,337,0,973,13,4.53
"4863",4863,327,0,973,10,4.26
"4864",4864,324,0,973,14,5.56
"4865",4865,62,1,974,10,5.22
"4866",4866,324,0,974,10,4.96
"4867",4867,303,1,974,9,4.88
"4868",4868,306,1,974,9,4.16
"4869",4869,320,0,974,13,3.4
"4870",4870,321,0,974,14,4.62
"4871",4871,325,0,974,13,3.47
"4872",4872,334,0,974,5,4.14
"4873",4873,335,0,975,8,7.64
"4874",4874,332,0,975,6,5.37
"4875",4875,330,0,975,5,1.61
"4876",4876,332,0,975,7,3.99
"4877",4877,312,0,976,6,3.83
"4878",4878,339,0,976,8,6.59
"4879",4879,313,0,976,8,5.95
"4880",4880,325,0,976,11,3.83
"4881",4881,314,0,976,14,3.58
"4882",4882,311,0,976,7,4.06
"4883",4883,338,0,976,13,3.74
"4884",4884,334,0,976,12,3.53
"4885",4885,313,0,977,14,5.21
"4886",4886,265,1,977,5,6.77
"4887",4887,339,0,977,6,7.28
"4888",4888,178,1,977,7,3.43
"4889",4889,329,0,977,13,3.33
"4890",4890,86,1,978,12,5.81
"4891",4891,191,1,978,10,2.56
"4892",4892,315,0,978,6,6.35
"4893",4893,313,0,978,6,2.4
"4894",4894,326,0,978,5,3.85
"4895",4895,179,1,978,8,6.25
"4896",4896,320,0,978,6,1.61
"4897",4897,319,0,978,11,4.37
"4898",4898,332,0,978,8,4.41
"4899",4899,314,0,979,7,5.99
"4900",4900,337,0,979,7,3.78
"4901",4901,221,1,980,6,7.08
"4902",4902,305,1,980,12,4.64
"4903",4903,314,0,980,10,5.12
"4904",4904,317,0,980,10,3.09
"4905",4905,328,0,980,5,3.87
"4906",4906,331,0,980,10,4.87
"4907",4907,329,0,980,5,2.64
"4908",4908,320,0,980,7,7.44
"4909",4909,338,0,980,10,8.24
"4910",4910,318,0,980,7,4.29
"4911",4911,189,1,980,12,3.5
"4912",4912,316,0,981,13,3.43
"4913",4913,318,1,981,13,4.08
"4914",4914,316,0,981,8,4.94
"4915",4915,319,0,981,8,3.64
"4916",4916,319,0,981,6,3.47
"4917",4917,312,0,981,9,2.3
"4918",4918,322,0,981,9,3.71
"4919",4919,322,0,982,12,3.04
"4920",4920,327,0,982,13,7.43
"4921",4921,322,0,983,13,3.09
"4922",4922,223,1,983,10,5.26
"4923",4923,313,0,983,13,6.2
"4924",4924,330,0,983,8,1.61
"4925",4925,325,0,983,12,3.61
"4926",4926,327,0,983,9,4.96
"4927",4927,325,0,984,14,4.13
"4928",4928,310,0,984,13,5.09
"4929",4929,335,0,984,7,3.78
"4930",4930,217,1,985,14,3.3
"4931",4931,318,0,985,13,3.26
"4932",4932,312,0,985,8,3.95
"4933",4933,335,0,985,6,3.43
"4934",4934,332,0,985,11,3.33
"4935",4935,334,0,985,9,3.14
"4936",4936,320,0,985,14,4.2
"4937",4937,312,0,985,5,5.59
"4938",4938,314,0,985,7,4.41
"4939",4939,311,0,985,6,3.95
"4940",4940,313,0,985,9,3.58
"4941",4941,324,0,985,13,3.14
"4942",4942,314,0,986,12,6.73
"4943",4943,317,0,986,14,6.55
"4944",4944,181,1,986,8,3.81
"4945",4945,312,0,986,8,4.03
"4946",4946,226,1,986,8,5.89
"4947",4947,332,0,986,9,3.83
"4948",4948,328,0,986,8,3.76
"4949",4949,276,1,986,8,4.54
"4950",4950,329,0,987,14,7.66
"4951",4951,318,0,988,8,4.8
"4952",4952,324,0,988,12,5.6
"4953",4953,327,0,988,10,4.3
"4954",4954,333,0,989,12,4.32
"4955",4955,334,0,989,7,5.86
"4956",4956,314,0,989,11,2.83
"4957",4957,329,0,989,8,4.89
"4958",4958,333,0,990,6,5.08
"4959",4959,333,0,990,9,4.89
"4960",4960,317,0,990,8,3.99
"4961",4961,322,0,990,7,5.57
"4962",4962,338,0,990,12,4.45
"4963",4963,317,0,990,8,1.79
"4964",4964,318,0,990,7,5.89
"4965",4965,76,1,990,11,6.93
"4966",4966,98,1,991,9,2.08
"4967",4967,337,0,991,13,5.55
"4968",4968,307,1,991,7,4.22
"4969",4969,335,0,991,13,4.04
"4970",4970,324,0,992,13,2.4
"4971",4971,314,0,992,13,2.83
"4972",4972,99,1,993,14,3.5
"4973",4973,312,0,993,5,3.43
"4974",4974,336,0,993,11,5.99
"4975",4975,17,1,994,6,6.59
"4976",4976,312,0,994,14,4.98
"4977",4977,338,0,994,5,3.5
"4978",4978,94,1,994,6,4.3
"4979",4979,330,0,995,5,7.4
"4980",4980,311,0,995,13,4.19
"4981",4981,331,0,995,8,4.53
"4982",4982,332,0,995,8,7.83
"4983",4983,317,0,995,12,6.94
"4984",4984,334,1,995,9,5.17
"4985",4985,334,0,996,10,3.85
"4986",4986,339,0,996,10,4.34
"4987",4987,332,0,996,13,5.14
"4988",4988,140,1,996,8,4.41
"4989",4989,57,1,996,12,3.64
"4990",4990,318,1,996,9,4.39
"4991",4991,335,0,996,6,4.17
"4992",4992,300,1,997,6,3.71
"4993",4993,314,0,997,13,3.66
"4994",4994,315,0,997,13,3.18
"4995",4995,184,1,997,8,6.22
"4996",4996,329,0,998,11,3.87
"4997",4997,310,0,998,10,4.79
"4998",4998,322,0,998,7,5.44
"4999",4999,310,0,998,8,4.13
"5000",5000,315,0,998,6,6.18
"5001",5001,260,1,998,8,3.04
"5002",5002,320,0,998,7,4.82
"5003",5003,319,1,998,8,7.3
"5004",5004,321,0,998,9,5.83
"5005",5005,328,0,998,10,4.17
"5006",5006,327,0,998,13,5.32
"5007",5007,318,0,998,14,3.14
"5008",5008,317,0,998,6,2.83
"5009",5009,313,0,998,12,4.69
"5010",5010,326,0,998,7,2.94
"5011",5011,336,0,999,14,3.53
"5012",5012,322,0,999,11,6.7
"5013",5013,325,0,999,13,5.13
"5014",5014,324,0,999,10,3.26
"5015",5015,310,0,999,14,4.25
"5016",5016,310,0,999,13,3.09
"5017",5017,322,0,999,9,3.71
"5018",5018,247,1,1000,12,3.04
"5019",5019,316,0,1001,12,4.01
"5020",5020,21,1,1001,14,4.57
"5021",5021,166,1,1001,9,5.62
"5022",5022,311,1,1001,9,2.2
"5023",5023,335,0,1002,10,3.58
"5024",5024,318,1,1002,10,3.61
"5025",5025,324,0,1003,5,7.42
"5026",5026,315,0,1003,10,5.72
"5027",5027,325,1,1003,13,3.22
"5028",5028,315,0,1003,6,4.14
"5029",5029,310,0,1003,10,5.18
"5030",5030,321,0,1003,10,2.77
"5031",5031,325,0,1003,8,3.04
"5032",5032,321,1,1004,8,5.75
"5033",5033,323,0,1004,7,4.78
"5034",5034,203,1,1004,13,4.34
"5035",5035,319,0,1004,8,3.4
"5036",5036,323,0,1004,10,4.13
"5037",5037,312,1,1004,5,3.3
"5038",5038,327,0,1004,9,2.2
"5039",5039,303,1,1004,10,4.37
"5040",5040,255,1,1004,10,4.67
"5041",5041,333,0,1004,7,3.69
"5042",5042,310,0,1004,12,3.5
"5043",5043,330,0,1005,14,3.97
"5044",5044,334,0,1005,12,3.5
"5045",5045,319,0,1006,5,5.06
"5046",5046,116,1,1006,9,5
"5047",5047,321,0,1006,8,5.03
"5048",5048,330,0,1007,11,6.19
"5049",5049,311,0,1007,9,3.3
"5050",5050,339,0,1007,8,5.19
"5051",5051,80,1,1008,12,3.26
"5052",5052,330,0,1008,7,3.22
"5053",5053,304,1,1008,14,2.08
"5054",5054,313,0,1008,14,3.09
"5055",5055,330,0,1008,5,1.95
"5056",5056,320,0,1008,7,5.88
"5057",5057,333,0,1009,12,3.47
"5058",5058,336,0,1009,9,3.69
"5059",5059,333,0,1010,11,3.81
"5060",5060,338,0,1010,7,5.27
"5061",5061,329,0,1010,9,3.64
"5062",5062,321,0,1011,9,5.64
"5063",5063,294,1,1011,8,3.43
"5064",5064,83,1,1011,10,5.54
"5065",5065,300,1,1011,8,5.15
"5066",5066,316,1,1011,12,5.55
"5067",5067,311,0,1011,6,6.36
"5068",5068,339,0,1011,5,4.08
"5069",5069,174,1,1011,13,4.94
"5070",5070,326,0,1011,13,6.12
"5071",5071,177,1,1011,6,6.31
"5072",5072,273,1,1011,12,5
"5073",5073,38,1,1011,11,7.39
"5074",5074,73,1,1011,5,4.84
"5075",5075,302,1,1011,12,6.22
"5076",5076,318,0,1012,6,5.28
"5077",5077,312,0,1012,11,2.71
"5078",5078,155,1,1012,8,5.29
"5079",5079,331,0,1012,14,2.4
"5080",5080,326,0,1012,10,4.82
"5081",5081,99,1,1013,11,4.84
"5082",5082,339,0,1013,7,4.06
"5083",5083,318,0,1013,11,2.2
"5084",5084,324,0,1013,12,5.03
"5085",5085,331,0,1013,10,4.91
"5086",5086,313,0,1014,7,3.83
"5087",5087,338,0,1014,11,4.81
"5088",5088,122,1,1014,6,3.18
"5089",5089,332,0,1014,7,4.36
"5090",5090,320,0,1014,9,2.56
"5091",5091,314,0,1014,10,4.08
"5092",5092,328,0,1014,11,2.77
"5093",5093,332,0,1014,10,3.14
"5094",5094,326,0,1014,13,4.22
"5095",5095,326,0,1015,8,5.85
"5096",5096,324,0,1015,8,4.75
"5097",5097,314,0,1015,12,3.89
"5098",5098,315,0,1016,9,4.57
"5099",5099,331,0,1016,7,3.81
"5100",5100,317,0,1016,11,3.61
"5101",5101,327,0,1016,14,5.98
"5102",5102,320,0,1016,8,4.74
"5103",5103,319,0,1016,12,3
"5104",5104,339,0,1016,7,3.61
"5105",5105,224,1,1016,10,4.6
"5106",5106,334,0,1016,7,5.66
"5107",5107,335,0,1016,7,3.4
"5108",5108,315,0,1016,6,2.56
"5109",5109,325,0,1016,10,2.77
"5110",5110,315,0,1016,11,4.34
"5111",5111,114,1,1017,14,2.48
"5112",5112,319,0,1017,6,3.99
"5113",5113,325,0,1017,11,3.64
"5114",5114,319,0,1017,10,5.07
"5115",5115,331,0,1017,9,5.02
"5116",5116,319,0,1017,11,3.66
"5117",5117,326,0,1018,11,4.64
"5118",5118,312,0,1019,11,4.89
"5119",5119,306,1,1019,6,2.71
"5120",5120,326,0,1019,6,2.56
"5121",5121,331,0,1019,12,7.68
"5122",5122,339,0,1020,7,3.14
"5123",5123,319,0,1020,5,6.34
"5124",5124,323,0,1020,11,3.91
"5125",5125,332,0,1020,11,3.58
"5126",5126,314,0,1020,11,2.77
"5127",5127,331,0,1020,11,5.04
"5128",5128,331,0,1020,7,5.39
"5129",5129,323,0,1020,11,4.09
"5130",5130,339,0,1020,8,3.47
"5131",5131,310,0,1021,9,4.2
"5132",5132,327,0,1021,10,5
"5133",5133,332,1,1021,14,3.33
"5134",5134,321,0,1021,11,3.66
"5135",5135,337,0,1021,9,3.81
"5136",5136,325,0,1022,13,3.78
"5137",5137,0,1,1022,14,3.66
"5138",5138,337,0,1022,5,3.18
"5139",5139,314,0,1022,13,1.95
"5140",5140,310,0,1022,10,2.2
"5141",5141,333,0,1022,8,4.03
"5142",5142,327,0,1022,11,4.09
"5143",5143,330,0,1022,9,4.01
"5144",5144,142,1,1022,7,4.8
"5145",5145,326,0,1022,8,4.64
"5146",5146,330,0,1023,11,4.01
"5147",5147,320,0,1024,7,7.35
"5148",5148,311,0,1024,6,5.48
"5149",5149,53,1,1024,9,3.4
"5150",5150,315,0,1024,6,5.73
"5151",5151,317,0,1024,10,3.47
"5152",5152,335,0,1025,13,2.77
"5153",5153,329,0,1025,13,3.37
"5154",5154,317,0,1025,12,2.83
"5155",5155,328,0,1025,8,2.89
"5156",5156,330,0,1025,7,2.64
"5157",5157,321,0,1025,5,5.78
"5158",5158,331,0,1025,11,2.2
"5159",5159,320,0,1025,12,3.69
"5160",5160,315,0,1025,7,4.13
"5161",5161,336,0,1026,7,4.96
"5162",5162,313,1,1026,14,2.83
"5163",5163,22,1,1027,8,5.91
"5164",5164,165,1,1027,10,4.83
"5165",5165,314,0,1027,14,3.4
"5166",5166,315,0,1028,12,2.4
"5167",5167,329,0,1028,8,4.92
"5168",5168,319,0,1028,11,6.72
"5169",5169,333,0,1028,13,3.83
"5170",5170,339,0,1028,8,6.3
"5171",5171,321,0,1029,14,3.78
"5172",5172,336,0,1029,12,2.77
"5173",5173,331,0,1030,8,3.4
"5174",5174,337,0,1030,14,4.67
"5175",5175,327,0,1030,10,5.42
"5176",5176,313,0,1030,5,5.16
"5177",5177,313,0,1030,8,5.83
"5178",5178,228,1,1030,9,4.76
"5179",5179,330,0,1030,14,2.94
"5180",5180,327,0,1031,13,3.22
"5181",5181,186,1,1031,5,5.99
"5182",5182,330,0,1031,8,4.69
"5183",5183,258,1,1031,12,6.79
"5184",5184,317,0,1031,13,5.71
"5185",5185,312,0,1031,14,2.2
"5186",5186,0,1,1032,14,3.09
"5187",5187,316,0,1032,8,5.14
"5188",5188,334,0,1032,9,2.94
"5189",5189,322,0,1032,9,5.76
"5190",5190,337,0,1032,7,4.06
"5191",5191,317,0,1032,10,2.48
"5192",5192,301,1,1032,10,2.56
"5193",5193,311,1,1033,12,3.4
"5194",5194,324,0,1033,10,3.76
"5195",5195,320,0,1033,6,4.9
"5196",5196,329,0,1033,6,6.41
"5197",5197,312,1,1033,5,5.51
"5198",5198,323,0,1033,8,7.07
"5199",5199,323,0,1033,5,3.91
"5200",5200,321,0,1033,14,4.54
"5201",5201,318,0,1034,12,3.61
"5202",5202,311,0,1034,13,3.22
"5203",5203,313,0,1034,12,2.83
"5204",5204,315,0,1034,12,4.56
"5205",5205,327,0,1034,13,2.77
"5206",5206,338,0,1034,9,6.06
"5207",5207,328,0,1034,11,6.69
"5208",5208,79,1,1034,9,4.6
"5209",5209,306,1,1034,5,2.2
"5210",5210,339,0,1034,6,4.84
"5211",5211,321,0,1035,12,4.06
"5212",5212,318,0,1035,13,4.47
"5213",5213,339,0,1035,13,4.36
"5214",5214,318,0,1035,6,3.58
"5215",5215,336,0,1036,14,4.32
"5216",5216,310,0,1036,14,5.46
"5217",5217,310,0,1037,6,4.97
"5218",5218,300,1,1037,11,4.17
"5219",5219,325,0,1037,5,5.77
"5220",5220,314,0,1037,5,4.57
"5221",5221,319,0,1037,12,3.61
"5222",5222,319,0,1037,14,2.64
"5223",5223,336,0,1038,5,5.79
"5224",5224,215,1,1038,6,5.53
"5225",5225,314,0,1038,8,3.61
"5226",5226,328,0,1038,12,4.14
"5227",5227,317,0,1038,8,5.24
"5228",5228,139,1,1038,12,7.5
"5229",5229,319,0,1038,13,3.93
"5230",5230,326,0,1038,6,4.36
"5231",5231,314,0,1038,14,4.55
"5232",5232,151,1,1038,7,6.87
"5233",5233,316,0,1039,7,5.88
"5234",5234,309,1,1039,9,3.83
"5235",5235,311,0,1039,8,5.24
"5236",5236,330,0,1039,6,2.4
"5237",5237,95,1,1039,7,2.64
"5238",5238,322,0,1039,13,5.93
"5239",5239,325,0,1039,6,2.4
"5240",5240,315,0,1039,7,3.14
"5241",5241,269,1,1039,5,6.77
"5242",5242,331,0,1039,10,7.42
"5243",5243,96,1,1040,11,3.09
"5244",5244,312,0,1040,10,5.37
"5245",5245,317,0,1040,13,5.3
"5246",5246,315,0,1040,6,3
"5247",5247,336,0,1040,13,3.61
"5248",5248,313,0,1040,11,1.79
"5249",5249,325,0,1040,11,2.71
"5250",5250,114,1,1040,10,4.73
"5251",5251,324,0,1041,5,5.46
"5252",5252,210,1,1041,8,4.66
"5253",5253,337,0,1041,10,4.13
"5254",5254,325,0,1041,13,3
"5255",5255,335,0,1042,8,3.53
"5256",5256,327,0,1042,8,3.37
"5257",5257,329,0,1042,5,3.71
"5258",5258,316,0,1042,12,3.53
"5259",5259,317,0,1042,5,3.37
"5260",5260,335,1,1042,8,2.77
"5261",5261,301,1,1042,6,4.79
"5262",5262,310,0,1042,12,3.74
"5263",5263,320,0,1042,9,3.43
"5264",5264,117,1,1042,12,3.66
"5265",5265,324,0,1043,10,5.21
"5266",5266,323,0,1043,13,3.33
"5267",5267,335,0,1043,13,3.18
"5268",5268,317,0,1043,14,3.53
"5269",5269,316,0,1044,5,5.04
"5270",5270,80,1,1044,10,6.14
"5271",5271,332,0,1044,11,6.35
"5272",5272,324,0,1044,9,7.55
"5273",5273,321,0,1044,12,5.44
"5274",5274,310,0,1044,6,5.43
"5275",5275,328,0,1044,5,6.62
"5276",5276,310,0,1045,6,4.03
"5277",5277,327,0,1045,7,6.73
"5278",5278,323,0,1045,12,4.79
"5279",5279,330,0,1045,14,5.82
"5280",5280,316,0,1046,7,5.34
"5281",5281,326,0,1046,6,3.56
"5282",5282,314,0,1046,8,4.22
"5283",5283,322,0,1046,8,4.5
"5284",5284,315,0,1047,11,5.75
"5285",5285,319,0,1047,9,5.82
"5286",5286,327,0,1047,13,6.75
"5287",5287,331,0,1047,11,6.19
"5288",5288,332,0,1048,8,3.22
"5289",5289,311,0,1048,10,2.94
"5290",5290,311,0,1048,11,4.82
"5291",5291,310,0,1048,8,3.91
"5292",5292,320,0,1048,13,3.66
"5293",5293,338,0,1049,10,6.99
"5294",5294,90,1,1049,8,4.36
"5295",5295,321,0,1049,13,6.7
"5296",5296,320,0,1050,9,4.08
"5297",5297,316,0,1050,5,4.09
"5298",5298,323,0,1051,14,5
"5299",5299,334,0,1051,9,6.16
"5300",5300,324,0,1051,5,5.82
"5301",5301,315,0,1051,11,4.72
"5302",5302,315,0,1051,12,2.83
"5303",5303,317,0,1051,8,2.94
"5304",5304,311,0,1051,6,3.95
"5305",5305,305,1,1051,6,6.09
"5306",5306,311,0,1052,9,5.05
"5307",5307,170,1,1052,12,3.09
"5308",5308,329,0,1052,6,4.22
"5309",5309,312,0,1052,13,7.52
"5310",5310,317,0,1053,13,4.6
"5311",5311,330,0,1053,11,6.19
"5312",5312,319,0,1053,8,5.06
"5313",5313,331,0,1053,10,3.71
"5314",5314,330,0,1053,10,4.16
"5315",5315,320,0,1053,5,7.4
"5316",5316,314,0,1054,11,2.77
"5317",5317,333,0,1055,13,3.61
"5318",5318,337,0,1055,14,3.64
"5319",5319,203,1,1055,13,3.18
"5320",5320,227,1,1055,12,4.67
"5321",5321,327,0,1055,9,3.22
"5322",5322,314,0,1055,8,4.13
"5323",5323,311,0,1055,14,6.72
"5324",5324,310,0,1055,7,3.95
"5325",5325,317,0,1056,10,2.2
"5326",5326,331,0,1056,6,3.95
"5327",5327,310,0,1057,7,2.56
"5328",5328,311,0,1057,10,1.61
"5329",5329,291,1,1057,6,3.26
"5330",5330,330,0,1057,13,3.78
"5331",5331,335,0,1058,6,5.21
"5332",5332,330,0,1058,10,3.71
"5333",5333,318,0,1058,7,3.53
"5334",5334,333,0,1058,5,6.01
"5335",5335,61,1,1058,9,3.09
"5336",5336,314,0,1058,11,3.78
"5337",5337,332,0,1059,7,5.62
"5338",5338,64,1,1059,7,2.48
"5339",5339,180,1,1059,14,6.64
"5340",5340,66,1,1059,14,3.14
"5341",5341,316,1,1059,11,4.16
"5342",5342,317,0,1059,9,3.85
"5343",5343,172,1,1060,7,4.63
"5344",5344,324,0,1060,10,3.89
"5345",5345,334,0,1060,7,3.66
"5346",5346,323,0,1060,14,7.41
"5347",5347,330,0,1060,11,4.88
"5348",5348,322,0,1060,6,4.26
"5349",5349,329,0,1061,10,4.28
"5350",5350,338,0,1061,13,5.12
"5351",5351,332,0,1061,13,5.89
"5352",5352,322,0,1061,14,3.74
"5353",5353,332,0,1061,9,5.11
"5354",5354,338,0,1061,11,5.52
"5355",5355,339,0,1061,5,5.51
"5356",5356,327,0,1061,12,3.81
"5357",5357,322,0,1062,12,4.29
"5358",5358,310,0,1063,7,3.58
"5359",5359,314,0,1064,11,4.08
"5360",5360,238,1,1064,5,3.87
"5361",5361,333,0,1064,8,5.18
"5362",5362,321,1,1064,6,4.01
"5363",5363,328,0,1065,5,6.48
"5364",5364,326,0,1065,7,4.26
"5365",5365,338,0,1065,13,3.22
"5366",5366,327,0,1065,14,3
"5367",5367,327,0,1065,12,3.85
"5368",5368,294,1,1065,6,4.14
"5369",5369,310,0,1065,14,2.2
"5370",5370,337,0,1066,11,6.34
"5371",5371,312,0,1067,14,6.12
"5372",5372,319,0,1067,10,2.94
"5373",5373,334,0,1067,7,5.45
"5374",5374,334,0,1068,8,5.04
"5375",5375,324,0,1068,13,3.04
"5376",5376,310,0,1068,12,4.34
"5377",5377,333,0,1068,6,4.7
"5378",5378,105,1,1068,11,3.95
"5379",5379,142,1,1068,11,4.52
"5380",5380,319,0,1068,13,4.64
"5381",5381,331,0,1068,12,5.22
"5382",5382,310,0,1069,9,4.19
"5383",5383,333,0,1070,7,3.78
"5384",5384,335,0,1070,14,8.18
"5385",5385,310,0,1070,11,5.28
"5386",5386,324,0,1071,6,4.32
"5387",5387,311,0,1071,6,3.09
"5388",5388,312,0,1072,8,3
"5389",5389,332,0,1072,12,4.49
"5390",5390,83,1,1072,13,3.14
"5391",5391,333,0,1073,11,6.2
"5392",5392,328,0,1073,8,5.05
"5393",5393,337,0,1073,6,4.7
"5394",5394,330,0,1073,12,2.71
"5395",5395,334,0,1073,10,6.28
"5396",5396,321,0,1073,13,4.62
"5397",5397,322,0,1073,11,4.3
"5398",5398,334,0,1073,13,4.09
"5399",5399,329,0,1074,6,3.89
"5400",5400,326,0,1074,9,3.4
"5401",5401,318,0,1074,12,2.83
"5402",5402,339,0,1075,7,2.64
"5403",5403,326,0,1075,6,2.71
"5404",5404,329,0,1075,13,6.25
