"","Cowid","Time","Status","Herd","Ureum","Protein","Parity","Heifer"
"2979",2979,45,1,58,2.72,3.08,5,1
"2980",2980,88,1,58,2.39,2.68,5,0
"2981",2981,38,1,58,3,3.4,3,0
"2982",2982,26,1,58,0.78,3.11,2,0
"2983",2983,51,1,58,1.75,3.04,3,1
"2984",2984,139,1,58,2.16,3.16,2,1
"2985",2985,46,1,58,2.71,3.19,2,1
"2986",2986,83,1,58,2.3,3.35,3,1
"2987",2987,82,1,58,1.66,3.23,3,1
"2988",2988,217,1,58,2.49,2.68,2,1
"2989",2989,73,1,58,3.72,3.67,1,1
"2990",2990,160,1,58,1.96,4.02,2,1
"2991",2991,20,1,58,3.8,4.11,2,1
"2992",2992,64,1,58,2.67,3.22,3,1
"2993",2993,39,1,58,1.75,3.42,1,0
"2994",2994,51,1,58,1.51,3.4,2,1
"2995",2995,121,1,58,2.62,3.38,1,1
"2996",2996,33,1,58,2.36,3.51,2,1
"2997",2997,11,1,58,2.71,3.22,1,1
"2998",2998,157,1,58,2.63,3.35,2,1
"2999",2999,129,1,58,2.54,3.13,1,0
"3000",3000,41,1,58,2.17,3.17,2,0
"3001",3001,45,1,58,2.99,3.29,1,0
"3002",3002,62,1,58,3.42,2.84,2,0
"3003",3003,33,1,58,3.37,3.2,2,1
"3004",3004,64,1,58,3.27,2.87,1,1
"3005",3005,54,1,58,2.98,2.82,2,1
"3006",3006,16,1,58,2.2,2.97,1,0
"3007",3007,9,1,58,2.2,2.97,1,0
"3008",3008,193,1,58,3.06,3.18,1,1
"3009",3009,83,1,58,2.77,3.23,2,0
"3010",3010,39,1,58,2.44,3.06,2,0
"3011",3011,33,1,58,3.5,2.96,1,0
"3012",3012,58,1,58,2.65,3.04,1,0
"3013",3013,50,1,58,2.88,2.84,1,0
"3014",3014,39,1,58,2.96,2.99,1,1
"3015",3015,136,1,58,3.18,2.78,1,0
"3016",3016,32,1,58,2.9,2.77,1,1
"3017",3017,37,1,58,3.03,3.63,1,1
"3018",3018,127,1,58,3.01,3.18,1,1
"3019",3019,20,1,58,3.57,3.32,1,0
"3020",3020,60,1,58,2.67,3.19,1,1
"3021",3021,296,0,59,3.05,3.23,5,0
"3022",3022,43,1,59,2.54,3.26,6,1
"3023",3023,300,0,59,2.78,3.8,6,0
"3024",3024,61,1,59,2.87,3.32,5,1
"3025",3025,203,1,59,2.73,3.72,4,0
"3026",3026,275,1,59,2.03,2.7,5,0
"3027",3027,176,1,59,1.87,3.01,3,1
"3028",3028,168,1,59,2.49,2.87,4,0
"3029",3029,124,1,59,2.08,3.14,3,0
"3030",3030,265,1,59,3.04,3.17,2,1
"3031",3031,219,1,59,2,2.87,3,1
"3032",3032,93,1,59,3.79,3.35,2,0
"3033",3033,38,1,59,3.89,2.86,3,0
"3034",3034,311,0,59,1.56,3.01,2,1
"3035",3035,232,1,59,2.09,2.99,5,0
"3036",3036,109,1,59,2.89,3.54,2,0
"3037",3037,301,0,59,2.4,4.48,3,1
"3038",3038,49,1,59,3.43,2.87,2,0
"3039",3039,150,1,59,3,3.6,3,0
"3040",3040,193,1,59,2.41,3.44,2,1
"3041",3041,300,0,59,3.3,3.59,5,1
"3042",3042,101,1,59,2.46,3.01,6,0
"3043",3043,68,1,59,3.44,2.86,4,0
"3044",3044,223,1,59,3.19,3.33,5,0
"3045",3045,222,1,59,4.41,3.07,4,0
"3046",3046,324,0,59,3.29,3.05,2,0
"3047",3047,251,1,59,2.9,3.22,3,0
"3048",3048,144,1,59,1.94,3.72,5,0
"3049",3049,178,1,59,2.52,3.27,6,0
"3050",3050,180,1,59,2.67,3.03,2,0
"3051",3051,145,1,59,2.33,3.07,3,0
"3052",3052,194,1,59,2.95,2.85,2,0
"3053",3053,303,0,59,1.78,3.23,2,0
"3054",3054,85,1,59,2.99,3.51,2,0
"3055",3055,312,1,59,1.85,3.58,3,0
"3056",3056,50,1,59,2.11,3.72,2,0
"3057",3057,158,1,59,2.82,2.67,1,0
"3058",3058,309,0,59,2.78,2.94,2,1
"3059",3059,97,1,59,2.53,4.08,2,1
"3060",3060,130,1,59,2.58,2.61,1,1
"3061",3061,63,1,59,1.76,2.97,1,1
"3062",3062,129,1,59,1.65,3.42,2,1
"3063",3063,150,1,59,3.25,3.1,1,0
"3064",3064,150,1,59,3.07,3.5,2,0
"3065",3065,291,0,59,2.11,3.46,1,0
"3066",3066,319,1,59,1.75,2.91,2,1
"3067",3067,51,1,59,2.61,3.94,2,0
"3068",3068,58,1,59,1.96,3.03,1,0
"3069",3069,291,1,59,2.16,2.74,1,1
"3070",3070,126,1,59,2.43,3.39,2,0
"3071",3071,308,0,59,2.89,2.68,1,1
"3072",3072,318,0,59,2.88,2.71,1,0
"3073",3073,43,1,59,2,2.95,1,0
"3074",3074,98,1,59,2.94,3.78,1,0
"3075",3075,52,1,59,1.49,3.04,1,0
"3076",3076,69,1,59,2.71,3.54,1,0
"3077",3077,311,0,60,1.51,3.4,9,1
"3078",3078,323,0,60,1.49,3.65,8,1
"3079",3079,311,0,60,2.61,2.85,9,0
"3080",3080,305,1,60,2.62,3.05,8,1
"3081",3081,63,1,60,1.42,3.19,7,0
"3082",3082,300,0,60,2.81,2.86,7,1
"3083",3083,107,1,60,0.7,2.81,6,0
"3084",3084,304,0,60,2.45,2.72,5,1
"3085",3085,326,0,60,2.31,2.91,4,1
"3086",3086,329,0,60,1.78,3.87,5,0
"3087",3087,325,0,60,1.43,3.45,6,0
"3088",3088,302,0,60,1.38,3.38,6,0
"3089",3089,73,1,60,3.03,3.2,5,1
"3090",3090,109,1,60,2.8,2.81,4,1
"3091",3091,82,1,60,2.42,3.31,5,0
"3092",3092,9,1,60,2.05,2.78,5,1
"3093",3093,314,0,60,1.91,3.53,4,1
"3094",3094,300,0,60,1.99,3.46,5,1
"3095",3095,145,1,60,2,3.99,4,0
"3096",3096,90,1,60,1.55,3.13,5,1
"3097",3097,117,1,60,1.86,3.72,4,1
"3098",3098,315,0,60,2.38,2.66,3,0
"3099",3099,304,0,60,2.38,2.66,3,0
"3100",3100,95,1,60,1.68,4.25,3,1
"3101",3101,239,1,60,0.86,3.59,2,1
"3102",3102,154,1,60,1.71,2.75,4,0
"3103",3103,173,1,60,2.07,3.14,3,0
"3104",3104,309,0,60,2.2,3.16,3,0
"3105",3105,295,1,60,2.34,3,2,0
"3106",3106,296,1,60,3.23,3.08,2,1
"3107",3107,302,0,60,2.06,3.18,1,0
"3108",3108,174,1,60,2.71,3.45,2,0
"3109",3109,299,0,60,2.53,2.89,3,0
"3110",3110,67,1,60,0.7,3.31,2,0
"3111",3111,322,1,60,3.54,3.33,3,0
"3112",3112,308,0,60,1.88,3.05,2,1
"3113",3113,292,1,60,2.2,3.38,3,0
"3114",3114,310,0,60,2.12,3.48,2,1
"3115",3115,77,1,60,0.7,4.37,2,1
"3116",3116,88,1,60,1.2,3.86,2,1
"3117",3117,256,1,60,2.9,3.18,2,0
"3118",3118,325,0,60,2.47,3.16,3,0
"3119",3119,300,0,60,2.39,3.13,2,0
"3120",3120,90,1,60,1.75,3.24,3,1
"3121",3121,298,1,60,0.7,3.17,2,1
"3122",3122,296,0,60,1.68,3.35,3,0
"3123",3123,175,1,60,2.94,3.52,2,0
"3124",3124,142,1,60,2.65,3.13,2,1
"3125",3125,161,1,60,2.35,3.14,3,1
"3126",3126,62,1,60,1.74,3.91,2,0
"3127",3127,251,1,60,1.81,3.16,3,0
"3128",3128,163,1,60,1.5,3.04,2,1
"3129",3129,144,1,60,1.81,3.05,1,0
"3130",3130,78,1,60,3.24,3.44,2,0
"3131",3131,148,1,60,1.4,2.99,1,0
"3132",3132,327,0,60,1.97,2.91,1,0
"3133",3133,305,0,60,1.84,3.45,2,0
"3134",3134,316,0,60,2.12,3.03,1,0
"3135",3135,292,1,60,2.74,4.1,2,0
"3136",3136,296,0,60,3.21,2.94,2,0
"3137",3137,59,1,60,1.04,3.15,1,0
"3138",3138,33,1,60,2.91,3.18,2,1
"3139",3139,179,1,60,1.35,2.91,1,0
"3140",3140,305,0,60,1.56,3.7,2,0
"3141",3141,297,0,60,1.33,3.32,1,0
"3142",3142,124,1,60,1.4,3.25,2,0
"3143",3143,156,1,60,1.72,3.4,1,0
"3144",3144,304,0,60,1.86,3.38,2,0
"3145",3145,227,1,60,1.93,3.14,1,0
"3146",3146,308,0,60,1,4.06,2,1
"3147",3147,100,1,60,2.1,3.09,1,0
"3148",3148,313,0,60,1.52,3.49,1,0
"3149",3149,328,0,60,3.51,3.41,1,1
"3150",3150,322,0,60,3.03,3.29,1,1
"3151",3151,279,1,60,2.95,3.18,1,1
"3152",3152,202,1,60,2.7,3.32,1,0
"3153",3153,314,0,60,3.29,3.02,1,0
"3154",3154,230,1,60,2.05,3.31,1,1
"3155",3155,298,0,60,2.53,3.6,1,0
"3156",3156,169,1,60,1.89,2.89,1,1
"3157",3157,42,1,60,1.45,2.98,1,1
"3158",3158,319,1,60,2.18,3.88,1,0
"3159",3159,180,1,60,2.73,3.49,1,0
"3160",3160,293,1,60,2.81,3.54,1,0
"3161",3161,325,0,60,2.61,3.84,1,1
"3162",3162,155,1,60,1.91,2.96,1,0
"3163",3163,64,1,61,0.7,3.16,7,1
"3164",3164,60,1,61,3.23,3.87,5,0
"3165",3165,9,1,61,1.37,3.19,5,1
"3166",3166,117,1,61,1.39,4.15,4,0
"3167",3167,158,1,61,1.8,3.1,4,0
"3168",3168,22,1,61,1.95,3.32,4,1
"3169",3169,24,1,61,2.14,3.01,4,0
"3170",3170,91,1,61,2.94,3.5,4,0
"3171",3171,40,1,62,2.8,3.05,5,0
"3172",3172,86,1,62,2.39,3.78,6,1
"3173",3173,68,1,62,3.23,3.15,7,0
"3174",3174,55,1,62,2.71,4.14,5,1
"3175",3175,77,1,62,2.48,3.52,6,1
"3176",3176,27,1,62,2.72,3.4,5,0
"3177",3177,76,1,62,2.92,4.25,4,1
"3178",3178,96,1,62,4.02,3.22,5,0
"3179",3179,58,1,62,3.4,2.82,3,0
"3180",3180,167,1,62,2.43,3.31,3,1
"3181",3181,32,1,62,3.63,2.8,3,0
"3182",3182,90,1,62,2.53,3.11,4,0
"3183",3183,124,1,62,3.32,3.32,2,0
"3184",3184,55,1,62,2.7,3.07,3,1
"3185",3185,26,1,62,2.55,3.35,2,1
"3186",3186,25,1,62,2.66,3.1,3,0
"3187",3187,52,1,62,3.55,3.65,2,1
"3188",3188,3,1,62,2.32,3.25,3,1
"3189",3189,43,1,62,3.11,3.46,2,0
"3190",3190,25,1,62,2.53,3.16,3,1
"3191",3191,58,1,62,2.18,3.88,2,0
"3192",3192,57,1,62,3.69,2.95,3,0
"3193",3193,58,1,62,3.37,2.91,2,1
"3194",3194,78,1,62,2.96,3.25,2,1
"3195",3195,69,1,62,2.08,3.2,1,1
"3196",3196,45,1,62,2.52,2.97,2,1
"3197",3197,32,1,62,2.69,3.18,1,0
"3198",3198,104,1,62,3.47,3.24,2,0
"3199",3199,28,1,62,3.52,3.28,1,0
"3200",3200,34,1,62,1.84,3.21,1,1
"3201",3201,12,1,62,2.49,3.05,2,0
"3202",3202,79,1,62,3.09,3.08,1,1
"3203",3203,81,1,62,1.84,3.46,2,1
"3204",3204,118,1,62,2.07,3.79,1,1
"3205",3205,202,1,62,3.13,3.49,2,0
"3206",3206,106,1,62,2.84,3.53,1,0
"3207",3207,12,1,62,2.92,3.56,2,1
"3208",3208,3,1,62,1.69,2.96,1,0
"3209",3209,67,1,62,2.39,3.21,2,1
"3210",3210,53,1,62,3.39,3.65,2,0
"3211",3211,2,1,62,1.99,2.94,2,0
"3212",3212,146,1,62,2.64,3.39,1,0
"3213",3213,54,1,62,2.62,3.02,2,1
"3214",3214,108,1,62,2.61,3.13,1,0
"3215",3215,50,1,62,2.69,3.02,2,0
"3216",3216,31,1,62,3.23,3.26,1,1
"3217",3217,22,1,62,3.39,2.95,1,0
"3218",3218,50,1,62,3,3.25,1,0
"3219",3219,94,1,62,1.92,2.85,2,1
"3220",3220,40,1,62,3.3,2.6,1,0
"3221",3221,59,1,62,3.22,3.03,2,0
"3222",3222,44,1,62,3.46,3.12,1,0
"3223",3223,63,1,62,3.39,3.27,1,0
"3224",3224,102,1,62,3.17,3.08,1,0
"3225",3225,84,1,62,3.16,3.38,1,1
"3226",3226,130,1,62,3.3,3.45,1,1
"3227",3227,56,1,62,2.88,2.87,1,1
"3228",3228,51,1,62,2.65,3.49,1,0
"3229",3229,35,1,62,2.86,2.95,1,0
"3230",3230,52,1,62,3.2,2.89,1,0
"3231",3231,42,1,63,2.52,3.47,11,0
"3232",3232,21,1,63,1.73,3.12,12,0
"3233",3233,111,1,63,3.52,3.06,9,0
"3234",3234,101,1,63,6.65,3.93,7,1
"3235",3235,182,1,63,2.75,2.94,6,0
"3236",3236,43,1,63,2.26,3.21,7,1
"3237",3237,53,1,63,4.74,2.83,6,0
"3238",3238,88,1,63,3.51,3.27,5,0
"3239",3239,103,1,63,3.13,3.03,5,1
"3240",3240,183,1,63,1.42,3.03,6,1
"3241",3241,14,1,63,2.46,3.92,4,0
"3242",3242,95,1,63,4.21,2.96,4,0
"3243",3243,160,1,63,3.12,3.25,3,0
"3244",3244,145,1,63,1.97,3.12,4,1
"3245",3245,185,1,63,2.63,2.75,4,0
"3246",3246,17,1,63,2.78,3.11,4,0
"3247",3247,103,1,63,2.78,3.11,4,1
"3248",3248,177,1,63,2.54,3.04,4,0
"3249",3249,18,1,63,3.83,3.88,3,1
"3250",3250,143,1,63,3.16,3.26,3,0
"3251",3251,28,1,63,3.15,2.88,2,0
"3252",3252,108,1,63,2.88,2.75,3,0
"3253",3253,164,1,63,2.94,3.84,4,0
"3254",3254,24,1,63,3.19,2.78,3,1
"3255",3255,114,1,63,1.98,2.86,2,1
"3256",3256,25,1,63,2.43,3.31,2,0
"3257",3257,63,1,63,2.02,3.42,3,1
"3258",3258,35,1,63,2.36,3.47,2,0
"3259",3259,127,1,63,3.42,3.69,1,0
"3260",3260,2,1,63,2.28,3.76,2,1
"3261",3261,47,1,63,2.41,4.06,2,1
"3262",3262,140,1,63,1.75,3.95,2,0
"3263",3263,61,1,63,2.68,2.88,1,1
"3264",3264,137,1,63,2.24,2.83,2,0
"3265",3265,89,1,63,1.45,4.19,2,0
"3266",3266,95,1,63,2.28,3.33,1,0
"3267",3267,58,1,63,4.24,3.08,1,1
"3268",3268,76,1,63,2.92,3.33,2,1
"3269",3269,89,1,63,2.65,3.2,1,0
"3270",3270,100,1,63,1.13,4.01,2,1
"3271",3271,153,1,63,1.47,4.19,2,0
"3272",3272,88,1,63,1.95,3.63,1,0
"3273",3273,45,1,63,1.6,4.04,2,0
"3274",3274,99,1,63,2.7,2.8,1,1
"3275",3275,101,1,63,2.69,2.71,1,0
"3276",3276,101,1,63,1.19,4.01,2,0
"3277",3277,154,1,63,2.49,3.59,1,1
"3278",3278,101,1,63,3.15,2.53,1,1
"3279",3279,110,1,63,0.94,3.17,2,1
"3280",3280,21,1,63,2.52,3.31,1,0
"3281",3281,27,1,63,2.91,3.55,2,1
"3282",3282,42,1,63,1.36,2.6,1,0
"3283",3283,88,1,63,2.9,3.56,1,1
"3284",3284,146,1,63,1.64,2.78,1,1
"3285",3285,85,1,63,3.37,3.82,1,0
"3286",3286,27,1,63,2.33,3.21,1,0
"3287",3287,3,1,63,1.83,3.27,1,0
"3288",3288,118,1,63,2.57,3.08,1,1
"3289",3289,101,1,63,2.27,2.92,1,1
"3290",3290,60,1,63,2.76,3.52,2,0
"3291",3291,173,1,63,1.38,2.81,1,1
"3292",3292,49,1,63,3.27,2.87,1,1
"3293",3293,120,1,64,6.08,3.98,4,1
"3294",3294,26,1,64,2.89,3.34,7,0
"3295",3295,191,1,64,2.89,3.34,7,0
"3296",3296,36,1,64,1.83,3.94,2,1
"3297",3297,5,1,64,2.44,3.66,3,0
"3298",3298,83,1,64,2.23,2.97,2,0
"3299",3299,169,1,64,3.18,3.64,7,0
"3300",3300,129,1,64,2.28,2.85,8,0
"3301",3301,138,1,64,2.29,3.11,6,0
"3302",3302,29,1,64,2.29,3.11,6,1
"3303",3303,109,1,64,2.1,2.82,2,0
"3304",3304,76,1,64,2.39,3.32,4,1
"3305",3305,37,1,64,2,3.37,5,1
"3306",3306,19,1,64,3.66,3.32,1,0
"3307",3307,90,1,64,2.68,3.33,2,1
"3308",3308,179,1,64,2.55,3,3,0
"3309",3309,326,1,64,1.65,3.37,4,1
"3310",3310,117,1,64,2.88,3.31,1,1
"3311",3311,75,1,64,4.52,3.12,1,0
"3312",3312,41,1,64,2.41,2.97,1,0
"3313",3313,103,1,64,1.86,3.13,1,1
"3314",3314,174,1,64,2.32,3.26,1,1
"3315",3315,10,1,65,1.2,3.28,5,0
"3316",3316,176,1,65,2.57,3.44,4,1
"3317",3317,255,1,65,2.25,3.62,5,0
"3318",3318,94,1,65,2.66,4.56,4,0
"3319",3319,99,1,65,2.49,3.42,3,1
"3320",3320,4,1,65,2.53,3.11,4,0
"3321",3321,53,1,65,1.34,3.06,3,0
"3322",3322,23,1,65,4.19,3.52,3,1
"3323",3323,55,1,65,2.24,3.18,4,0
"3324",3324,40,1,65,2.59,2.7,4,1
"3325",3325,111,1,65,2.72,3.07,3,0
"3326",3326,60,1,65,4.08,3.28,3,1
"3327",3327,79,1,65,2.94,3.51,2,1
"3328",3328,118,1,65,3.14,3.25,3,0
"3329",3329,151,1,65,3.13,4.11,3,0
"3330",3330,75,1,65,3.35,3.69,2,0
"3331",3331,101,1,65,2.59,3.35,2,1
"3332",3332,247,1,65,1.9,3.07,3,1
"3333",3333,154,1,65,2.5,3.21,2,0
"3334",3334,87,1,65,1.42,3.56,3,0
"3335",3335,229,1,65,3.47,3.4,1,0
"3336",3336,151,1,65,1.84,4.24,2,0
"3337",3337,15,1,65,2.73,3.5,1,0
"3338",3338,45,1,65,3.91,3.56,2,0
"3339",3339,251,1,65,2.62,3.29,1,0
"3340",3340,118,1,65,2.01,3.42,2,0
"3341",3341,188,1,65,2.59,3.35,1,1
"3342",3342,130,1,65,3.32,3.62,1,1
"3343",3343,96,1,65,2.72,3.79,2,0
"3344",3344,117,1,65,1.39,4.02,2,1
"3345",3345,114,1,65,2.42,3.3,1,1
"3346",3346,80,1,65,3.31,3.93,1,1
"3347",3347,29,1,65,1.87,3.34,2,0
"3348",3348,106,1,65,3.18,3.19,1,1
"3349",3349,10,1,65,2.26,3.62,1,0
"3350",3350,64,1,65,3.71,4.01,1,0
"3351",3351,90,1,65,3.03,3.63,1,0
"3352",3352,81,1,65,2.72,3.17,1,1
"3353",3353,179,1,65,2.94,3.32,1,0
"3354",3354,99,1,65,2.47,3.16,1,0
"3355",3355,329,0,65,2.38,2.97,1,0
"3356",3356,89,1,66,3.01,3.49,6,0
"3357",3357,53,1,66,3.41,2.94,4,1
"3358",3358,72,1,66,2.93,2.8,5,0
"3359",3359,79,1,66,2.19,2.94,4,0
"3360",3360,167,1,66,2.35,2.97,4,0
"3361",3361,58,1,66,2.44,3.51,4,0
"3362",3362,141,1,66,3.46,2.62,3,0
"3363",3363,84,1,66,2.72,3.47,4,0
"3364",3364,87,1,66,2.86,3.21,3,1
"3365",3365,249,1,66,2.18,3.33,4,0
"3366",3366,110,1,66,2.11,3.27,4,0
"3367",3367,31,1,66,2.92,2.9,2,0
"3368",3368,65,1,66,2.58,3.19,3,0
"3369",3369,106,1,66,2.48,3.22,3,0
"3370",3370,215,1,66,1.4,3.36,2,1
"3371",3371,120,1,66,2.82,3.04,3,0
"3372",3372,91,1,66,3.02,3.13,3,1
"3373",3373,73,1,66,2.97,3.06,2,0
"3374",3374,175,1,66,1.84,3.68,2,1
"3375",3375,97,1,66,2.3,3.11,2,0
"3376",3376,116,1,66,2.1,3.09,2,0
"3377",3377,139,1,66,1.18,3.3,2,0
"3378",3378,129,1,66,1.97,3.32,2,0
"3379",3379,45,1,66,3.2,2.93,1,1
"3380",3380,53,1,66,2.28,3.06,2,0
"3381",3381,70,1,66,2.11,2.89,2,1
"3382",3382,162,1,66,3.07,3.06,2,1
"3383",3383,97,1,66,1.95,3.18,3,1
"3384",3384,164,1,66,1.99,3.14,2,1
"3385",3385,111,1,66,3.24,3.23,1,1
"3386",3386,145,1,66,1.82,3.12,1,0
"3387",3387,51,1,66,2.77,2.64,1,1
"3388",3388,71,1,66,1.47,3.08,2,0
"3389",3389,95,1,66,1.66,3.6,2,1
"3390",3390,102,1,66,3.44,3.15,1,1
"3391",3391,152,1,66,2.12,3.25,1,1
"3392",3392,57,1,66,2.25,2.82,1,0
"3393",3393,189,1,66,1.49,3.93,2,0
"3394",3394,35,1,66,2.7,2.85,1,1
"3395",3395,111,1,66,3.01,2.84,1,0
"3396",3396,53,1,66,3.21,2.91,1,0
"3397",3397,94,1,66,1.52,3.58,2,0
"3398",3398,69,1,66,3.92,3.48,1,0
"3399",3399,51,1,66,3.36,3.28,2,0
"3400",3400,59,1,66,2.66,3.28,1,0
"3401",3401,99,1,66,2.62,2.56,1,1
"3402",3402,93,1,66,1.23,2.86,1,0
"3403",3403,142,1,66,1.59,2.94,1,1
"3404",3404,76,1,66,2.86,2.94,1,0
"3405",3405,78,1,66,2.09,2.98,1,0
"3406",3406,44,1,66,1.87,3.27,1,0
"3407",3407,38,1,66,2.47,2.77,1,0
"3408",3408,199,1,66,2.1,2.81,1,0
"3409",3409,92,1,66,2.26,3.51,1,1
"3410",3410,149,1,66,2.36,3.63,1,1
"3411",3411,62,1,66,3.09,3.2,1,0
"3412",3412,36,1,66,2.76,3.23,1,0
"3413",3413,279,1,67,2.15,3.71,4,0
"3414",3414,313,0,67,2.42,2.95,3,0
"3415",3415,297,1,67,2.65,2.79,3,1
"3416",3416,299,0,67,1.47,2.95,2,0
"3417",3417,313,0,67,2.66,2.93,3,1
"3418",3418,185,1,67,3.57,4,3,0
"3419",3419,263,1,67,1.56,2.79,1,0
"3420",3420,328,0,67,2.89,2.83,2,0
"3421",3421,312,0,67,2.94,3.96,2,0
"3422",3422,310,0,67,2.85,2.91,2,1
"3423",3423,305,0,67,3.52,2.81,2,1
"3424",3424,117,1,67,1.28,4.22,2,1
"3425",3425,85,1,67,2.85,3.23,1,1
"3426",3426,327,0,67,3.89,2.74,3,0
"3427",3427,319,0,67,2.5,3.59,1,1
"3428",3428,326,0,67,1.88,3.59,2,0
"3429",3429,270,1,67,2.53,3.02,1,0
"3430",3430,293,1,67,3.37,3.98,2,0
"3431",3431,298,0,67,3.1,3.21,1,1
"3432",3432,290,0,67,2.58,3.08,1,1
"3433",3433,231,1,67,1.91,3.37,1,1
"3434",3434,295,0,67,2.26,3.09,1,1
"3435",3435,257,1,67,4.56,3.16,1,0
"3436",3436,150,1,67,2.46,3.12,1,1
"3437",3437,291,0,67,3.23,3.02,1,0
"3438",3438,329,0,67,1.44,3.35,1,0
"3439",3439,326,0,67,2.44,3.54,1,0
"3440",3440,294,0,67,1.97,3.3,1,1
"3441",3441,306,0,67,1.79,3.13,1,1
"3442",3442,296,0,67,2.34,3.02,1,0
"3443",3443,303,1,67,3.96,3.01,1,0
"3444",3444,105,1,68,3.08,3.02,5,0
"3445",3445,149,1,68,3.26,3.88,4,1
"3446",3446,95,1,68,2.8,3.12,5,1
"3447",3447,80,1,68,2.74,3.16,5,1
"3448",3448,107,1,68,3.3,3.5,4,0
"3449",3449,210,1,68,2.1,3.12,4,0
"3450",3450,135,1,68,4.43,2.86,3,1
"3451",3451,110,1,68,4.21,2.85,2,1
"3452",3452,51,1,68,1.83,3.35,2,0
"3453",3453,90,1,68,2.72,3.84,3,0
"3454",3454,87,1,68,2.58,3.39,2,0
"3455",3455,146,1,68,3.12,2.73,3,0
"3456",3456,23,1,68,2.66,3.04,2,0
"3457",3457,23,1,68,2.48,2.9,3,1
"3458",3458,96,1,68,2.08,4.06,2,1
"3459",3459,117,1,68,2.66,3.05,3,0
"3460",3460,186,1,68,2.07,2.99,3,0
"3461",3461,46,1,68,1.86,3.09,2,1
"3462",3462,16,1,68,2.42,3.21,2,1
"3463",3463,83,1,68,2.94,3.15,3,0
"3464",3464,127,1,68,1.84,4.35,2,0
"3465",3465,129,1,68,3.9,3.36,3,1
"3466",3466,243,1,68,2.4,3.08,2,0
"3467",3467,58,1,68,4.26,3.91,1,0
"3468",3468,55,1,68,1.57,2.94,2,0
"3469",3469,68,1,68,3.56,3.12,1,1
"3470",3470,127,1,68,2.1,3.22,2,1
"3471",3471,35,1,68,1.93,3.49,1,0
"3472",3472,108,1,68,3.32,3.5,1,1
"3473",3473,209,1,68,2.44,2.72,1,0
"3474",3474,78,1,68,1.89,2.79,2,1
"3475",3475,206,1,68,2.25,2.79,1,1
"3476",3476,131,1,68,1.68,3.13,2,0
"3477",3477,40,1,68,3.7,3,2,1
"3478",3478,150,1,68,2.57,3.03,1,1
"3479",3479,124,1,68,3.05,3.04,2,1
"3480",3480,44,1,68,2.94,2.9,1,1
"3481",3481,58,1,68,2.22,3.91,1,0
"3482",3482,185,1,68,1.75,3.05,2,1
"3483",3483,14,1,68,2.27,2.94,1,0
"3484",3484,152,1,68,1.53,3.14,1,0
"3485",3485,153,1,68,0.7,2.66,2,0
"3486",3486,139,1,68,1.79,2.9,1,0
"3487",3487,119,1,68,3.35,3.62,1,0
"3488",3488,174,1,68,3,3.32,1,0
"3489",3489,29,1,68,1.84,3.67,1,1
"3490",3490,30,1,68,1.5,2.76,1,1
"3491",3491,207,1,68,1.67,3,1,1
"3492",3492,202,1,68,2.12,3.23,1,0
"3493",3493,36,1,69,3.31,2.98,10,1
"3494",3494,94,1,69,3.75,3.86,8,0
"3495",3495,62,1,69,3.62,3.33,8,0
"3496",3496,197,1,69,3.4,3.74,6,0
"3497",3497,62,1,69,4.09,3.49,6,0
"3498",3498,55,1,69,2.03,3.68,6,0
"3499",3499,57,1,69,2.64,4.05,5,0
"3500",3500,30,1,69,3.17,3.56,6,1
"3501",3501,68,1,69,2.75,3.34,6,1
"3502",3502,92,1,69,2.64,3.48,5,0
"3503",3503,32,1,69,3.67,3.51,5,0
"3504",3504,61,1,69,2.74,3.28,5,0
"3505",3505,206,1,69,3.44,3.13,5,0
"3506",3506,75,1,69,2.04,3.61,5,0
"3507",3507,55,1,69,2.55,3.25,5,1
"3508",3508,51,1,69,3.36,3.28,5,1
"3509",3509,30,1,69,3.32,2.88,5,0
"3510",3510,105,1,69,3.37,3.21,5,0
"3511",3511,69,1,69,2.7,2.87,4,0
"3512",3512,91,1,69,2.57,2.87,4,0
"3513",3513,28,1,69,3.17,3.21,5,0
"3514",3514,39,1,69,2.61,3.75,3,1
"3515",3515,20,1,69,2.96,3.37,4,0
"3516",3516,44,1,69,2.37,3.36,3,0
"3517",3517,88,1,69,2.8,4.19,3,0
"3518",3518,50,1,69,3.03,3.24,4,1
"3519",3519,108,1,69,3.72,3.37,3,1
"3520",3520,65,1,69,2.45,3.41,4,0
"3521",3521,119,1,69,2.36,3.07,3,0
"3522",3522,84,1,69,2.58,3.29,3,0
"3523",3523,35,1,69,4.28,3.53,3,0
"3524",3524,74,1,69,2.77,3.18,2,0
"3525",3525,106,1,69,5.25,3.2,3,1
"3526",3526,101,1,69,3.5,3.39,2,1
"3527",3527,84,1,69,2.86,2.77,1,1
"3528",3528,38,1,69,3.44,3.48,2,0
"3529",3529,56,1,69,2.4,3.63,2,0
"3530",3530,24,1,69,3.17,3.06,3,0
"3531",3531,11,1,69,4.25,3.48,3,0
"3532",3532,88,1,69,1.39,3.34,3,0
"3533",3533,98,1,69,3.41,3.34,3,0
"3534",3534,49,1,69,2.88,4.1,3,1
"3535",3535,49,1,69,2.27,2.95,2,1
"3536",3536,44,1,69,2.21,3.16,2,1
"3537",3537,114,1,69,2.21,3.16,2,0
