"Package","Item","Title","Rows","Cols","n_character","n_binary","n_factor","n_logical","n_numeric","CSV","Doc"
"datasets","crimtab","Student's 3000 Criminals Data",924,3,0,0,2,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/crimtab.csv","https://jemus42.github.io/Rdatasets/doc/datasets/crimtab.html"
"datasets","discoveries","Yearly Numbers of Important Discoveries",100,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/discoveries.csv","https://jemus42.github.io/Rdatasets/doc/datasets/discoveries.html"
"datasets","DNase","Elisa assay of DNase",176,3,0,0,1,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/DNase.csv","https://jemus42.github.io/Rdatasets/doc/datasets/DNase.html"
"datasets","esoph","Smoking, Alcohol and (O)esophageal Cancer",88,5,0,0,3,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/esoph.csv","https://jemus42.github.io/Rdatasets/doc/datasets/esoph.html"
"datasets","euro","Conversion Rates of Euro Currencies",11,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/euro.csv","https://jemus42.github.io/Rdatasets/doc/datasets/euro.html"
"datasets","EuStockMarkets","Daily Closing Prices of Major European Stock Indices, 1991-1998",1860,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/datasets/EuStockMarkets.csv","https://jemus42.github.io/Rdatasets/doc/datasets/EuStockMarkets.html"
"datasets","faithful","Old Faithful Geyser Data",272,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/faithful.csv","https://jemus42.github.io/Rdatasets/doc/datasets/faithful.html"
"datasets","Formaldehyde","Determination of Formaldehyde",6,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/Formaldehyde.csv","https://jemus42.github.io/Rdatasets/doc/datasets/Formaldehyde.html"
"datasets","freeny","Freeny's Revenue Data",39,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/datasets/freeny.csv","https://jemus42.github.io/Rdatasets/doc/datasets/freeny.html"
"datasets","HairEyeColor","Hair and Eye Color of Statistics Students",32,4,0,1,3,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/HairEyeColor.csv","https://jemus42.github.io/Rdatasets/doc/datasets/HairEyeColor.html"
"datasets","Harman23.cor","Harman Example 2.3",8,10,0,0,0,0,10,"https://jemus42.github.io/Rdatasets/csv/datasets/Harman23.cor.csv","https://jemus42.github.io/Rdatasets/doc/datasets/Harman23.cor.html"
"datasets","Harman74.cor","Harman Example 7.4",24,26,0,0,0,0,26,"https://jemus42.github.io/Rdatasets/csv/datasets/Harman74.cor.csv","https://jemus42.github.io/Rdatasets/doc/datasets/Harman74.cor.html"
"datasets","Indometh","Pharmacokinetics of Indomethacin",66,3,0,0,1,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/Indometh.csv","https://jemus42.github.io/Rdatasets/doc/datasets/Indometh.html"
"datasets","infert","Infertility after Spontaneous and Induced Abortion",248,8,0,1,1,0,7,"https://jemus42.github.io/Rdatasets/csv/datasets/infert.csv","https://jemus42.github.io/Rdatasets/doc/datasets/infert.html"
"datasets","InsectSprays","Effectiveness of Insect Sprays",72,2,0,0,1,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/InsectSprays.csv","https://jemus42.github.io/Rdatasets/doc/datasets/InsectSprays.html"
"datasets","iris","Edgar Anderson's Iris Data",150,5,0,0,1,0,4,"https://jemus42.github.io/Rdatasets/csv/datasets/iris.csv","https://jemus42.github.io/Rdatasets/doc/datasets/iris.html"
"datasets","iris3","Edgar Anderson's Iris Data",50,12,0,0,0,0,12,"https://jemus42.github.io/Rdatasets/csv/datasets/iris3.csv","https://jemus42.github.io/Rdatasets/doc/datasets/iris3.html"
"datasets","islands","Areas of the World's Major Landmasses",48,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/islands.csv","https://jemus42.github.io/Rdatasets/doc/datasets/islands.html"
"datasets","JohnsonJohnson","Quarterly Earnings per Johnson & Johnson Share",84,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/JohnsonJohnson.csv","https://jemus42.github.io/Rdatasets/doc/datasets/JohnsonJohnson.html"
"datasets","LakeHuron","Level of Lake Huron 1875-1972",98,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/LakeHuron.csv","https://jemus42.github.io/Rdatasets/doc/datasets/LakeHuron.html"
"datasets","lh","Luteinizing Hormone in Blood Samples",48,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/lh.csv","https://jemus42.github.io/Rdatasets/doc/datasets/lh.html"
"datasets","LifeCycleSavings","Intercountry Life-Cycle Savings Data",50,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/datasets/LifeCycleSavings.csv","https://jemus42.github.io/Rdatasets/doc/datasets/LifeCycleSavings.html"
"datasets","Loblolly","Growth of Loblolly pine trees",84,3,0,0,1,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/Loblolly.csv","https://jemus42.github.io/Rdatasets/doc/datasets/Loblolly.html"
"datasets","longley","Longley's Economic Regression Data",16,7,0,0,0,0,7,"https://jemus42.github.io/Rdatasets/csv/datasets/longley.csv","https://jemus42.github.io/Rdatasets/doc/datasets/longley.html"
"datasets","lynx","Annual Canadian Lynx trappings 1821-1934",114,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/lynx.csv","https://jemus42.github.io/Rdatasets/doc/datasets/lynx.html"
"datasets","morley","Michelson Speed of Light Data",100,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/datasets/morley.csv","https://jemus42.github.io/Rdatasets/doc/datasets/morley.html"
"datasets","mtcars","Motor Trend Car Road Tests",32,11,0,2,0,0,11,"https://jemus42.github.io/Rdatasets/csv/datasets/mtcars.csv","https://jemus42.github.io/Rdatasets/doc/datasets/mtcars.html"
"datasets","nhtemp","Average Yearly Temperatures in New Haven",60,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/nhtemp.csv","https://jemus42.github.io/Rdatasets/doc/datasets/nhtemp.html"
"datasets","Nile","Flow of the River Nile",100,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/Nile.csv","https://jemus42.github.io/Rdatasets/doc/datasets/Nile.html"
"datasets","nottem","Average Monthly Temperatures at Nottingham, 1920-1939",240,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/nottem.csv","https://jemus42.github.io/Rdatasets/doc/datasets/nottem.html"
"datasets","npk","Classical N, P, K Factorial Experiment",24,5,0,3,4,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/npk.csv","https://jemus42.github.io/Rdatasets/doc/datasets/npk.html"
"datasets","occupationalStatus","Occupational Status of Fathers and their Sons",64,3,0,0,2,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/occupationalStatus.csv","https://jemus42.github.io/Rdatasets/doc/datasets/occupationalStatus.html"
"datasets","Orange","Growth of Orange Trees",35,3,0,0,1,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/Orange.csv","https://jemus42.github.io/Rdatasets/doc/datasets/Orange.html"
"datasets","OrchardSprays","Potency of Orchard Sprays",64,4,0,0,1,0,3,"https://jemus42.github.io/Rdatasets/csv/datasets/OrchardSprays.csv","https://jemus42.github.io/Rdatasets/doc/datasets/OrchardSprays.html"
"datasets","PlantGrowth","Results from an Experiment on Plant Growth",30,2,0,0,1,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/PlantGrowth.csv","https://jemus42.github.io/Rdatasets/doc/datasets/PlantGrowth.html"
"datasets","precip","Annual Precipitation in US Cities",70,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/precip.csv","https://jemus42.github.io/Rdatasets/doc/datasets/precip.html"
"datasets","presidents","Quarterly Approval Ratings of US Presidents",120,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/presidents.csv","https://jemus42.github.io/Rdatasets/doc/datasets/presidents.html"
"datasets","pressure","Vapor Pressure of Mercury as a Function of Temperature",19,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/pressure.csv","https://jemus42.github.io/Rdatasets/doc/datasets/pressure.html"
"datasets","Puromycin","Reaction Velocity of an Enzymatic Reaction",23,3,0,1,1,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/Puromycin.csv","https://jemus42.github.io/Rdatasets/doc/datasets/Puromycin.html"
"datasets","quakes","Locations of Earthquakes off Fiji",1000,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/datasets/quakes.csv","https://jemus42.github.io/Rdatasets/doc/datasets/quakes.html"
"datasets","randu","Random Numbers from Congruential Generator RANDU",400,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/datasets/randu.csv","https://jemus42.github.io/Rdatasets/doc/datasets/randu.html"
"datasets","rivers","Lengths of Major North American Rivers",141,1,0,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/rivers.csv","https://jemus42.github.io/Rdatasets/doc/datasets/rivers.html"
"datasets","rock","Measurements on Petroleum Rock Samples",48,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/datasets/rock.csv","https://jemus42.github.io/Rdatasets/doc/datasets/rock.html"
"datasets","Seatbelts","Road Casualties in Great Britain 1969-84",192,8,0,1,0,0,8,"https://jemus42.github.io/Rdatasets/csv/datasets/Seatbelts.csv","https://jemus42.github.io/Rdatasets/doc/datasets/Seatbelts.html"
"datasets","sleep","Student's Sleep Data",20,3,0,1,2,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/sleep.csv","https://jemus42.github.io/Rdatasets/doc/datasets/sleep.html"
"datasets","stackloss","Brownlee's Stack Loss Plant Data",21,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/datasets/stackloss.csv","https://jemus42.github.io/Rdatasets/doc/datasets/stackloss.html"
"datasets","sunspot.month","Monthly Sunspot Data, from 1749 to ""Present""",3177,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/sunspot.month.csv","https://jemus42.github.io/Rdatasets/doc/datasets/sunspot.month.html"
"datasets","sunspot.year","Yearly Sunspot Data, 1700-1988",289,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/sunspot.year.csv","https://jemus42.github.io/Rdatasets/doc/datasets/sunspot.year.html"
"datasets","sunspots","Monthly Sunspot Numbers, 1749-1983",2820,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/sunspots.csv","https://jemus42.github.io/Rdatasets/doc/datasets/sunspots.html"
"datasets","swiss","Swiss Fertility and Socioeconomic Indicators (1888) Data",47,6,0,0,0,0,6,"https://jemus42.github.io/Rdatasets/csv/datasets/swiss.csv","https://jemus42.github.io/Rdatasets/doc/datasets/swiss.html"
"datasets","Theoph","Pharmacokinetics of Theophylline",132,5,0,0,1,0,4,"https://jemus42.github.io/Rdatasets/csv/datasets/Theoph.csv","https://jemus42.github.io/Rdatasets/doc/datasets/Theoph.html"
"datasets","Titanic","Survival of passengers on the Titanic",32,5,0,3,4,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/Titanic.csv","https://jemus42.github.io/Rdatasets/doc/datasets/Titanic.html"
"datasets","ToothGrowth","The Effect of Vitamin C on Tooth Growth in Guinea Pigs",60,3,0,1,1,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/ToothGrowth.csv","https://jemus42.github.io/Rdatasets/doc/datasets/ToothGrowth.html"
"datasets","treering","Yearly Treering Data, -6000-1979",7980,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/treering.csv","https://jemus42.github.io/Rdatasets/doc/datasets/treering.html"
"datasets","trees","Diameter, Height and Volume for Black Cherry Trees",31,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/datasets/trees.csv","https://jemus42.github.io/Rdatasets/doc/datasets/trees.html"
"datasets","UCBAdmissions","Student Admissions at UC Berkeley",24,4,0,2,3,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/UCBAdmissions.csv","https://jemus42.github.io/Rdatasets/doc/datasets/UCBAdmissions.html"
"datasets","UKDriverDeaths","Road Casualties in Great Britain 1969-84",192,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/UKDriverDeaths.csv","https://jemus42.github.io/Rdatasets/doc/datasets/UKDriverDeaths.html"
"datasets","UKgas","UK Quarterly Gas Consumption",108,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/UKgas.csv","https://jemus42.github.io/Rdatasets/doc/datasets/UKgas.html"
"datasets","USAccDeaths","Accidental Deaths in the US 1973-1978",72,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/USAccDeaths.csv","https://jemus42.github.io/Rdatasets/doc/datasets/USAccDeaths.html"
"datasets","USArrests","Violent Crime Rates by US State",50,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/datasets/USArrests.csv","https://jemus42.github.io/Rdatasets/doc/datasets/USArrests.html"
"datasets","USJudgeRatings","Lawyers' Ratings of State Judges in the US Superior Court",43,12,0,0,0,0,12,"https://jemus42.github.io/Rdatasets/csv/datasets/USJudgeRatings.csv","https://jemus42.github.io/Rdatasets/doc/datasets/USJudgeRatings.html"
"datasets","USPersonalExpenditure","Personal Expenditure Data",5,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/datasets/USPersonalExpenditure.csv","https://jemus42.github.io/Rdatasets/doc/datasets/USPersonalExpenditure.html"
"datasets","uspop","Populations Recorded by the US Census",19,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/uspop.csv","https://jemus42.github.io/Rdatasets/doc/datasets/uspop.html"
"datasets","VADeaths","Death Rates in Virginia (1940)",5,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/datasets/VADeaths.csv","https://jemus42.github.io/Rdatasets/doc/datasets/VADeaths.html"
"datasets","volcano","Topographic Information on Auckland's Maunga Whau Volcano",87,61,0,0,0,0,61,"https://jemus42.github.io/Rdatasets/csv/datasets/volcano.csv","https://jemus42.github.io/Rdatasets/doc/datasets/volcano.html"
"datasets","warpbreaks","The Number of Breaks in Yarn during Weaving",54,3,0,1,2,0,1,"https://jemus42.github.io/Rdatasets/csv/datasets/warpbreaks.csv","https://jemus42.github.io/Rdatasets/doc/datasets/warpbreaks.html"
"datasets","women","Average Heights and Weights for American Women",15,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/women.csv","https://jemus42.github.io/Rdatasets/doc/datasets/women.html"
"datasets","WorldPhones","The World's Telephones",7,7,0,0,0,0,7,"https://jemus42.github.io/Rdatasets/csv/datasets/WorldPhones.csv","https://jemus42.github.io/Rdatasets/doc/datasets/WorldPhones.html"
"datasets","WWWusage","Internet Usage per Minute",100,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/datasets/WWWusage.csv","https://jemus42.github.io/Rdatasets/doc/datasets/WWWusage.html"
"dplyr","band_instruments","Band membership",3,2,2,1,0,0,0,"https://jemus42.github.io/Rdatasets/csv/dplyr/band_instruments.csv","https://jemus42.github.io/Rdatasets/doc/dplyr/band_instruments.html"
"dplyr","band_instruments2","Band membership",3,2,2,1,0,0,0,"https://jemus42.github.io/Rdatasets/csv/dplyr/band_instruments2.csv","https://jemus42.github.io/Rdatasets/doc/dplyr/band_instruments2.html"
"dplyr","band_members","Band membership",3,2,2,1,0,0,0,"https://jemus42.github.io/Rdatasets/csv/dplyr/band_members.csv","https://jemus42.github.io/Rdatasets/doc/dplyr/band_members.html"
"dplyr","starwars","Starwars characters",87,11,8,1,0,0,3,"https://jemus42.github.io/Rdatasets/csv/dplyr/starwars.csv","https://jemus42.github.io/Rdatasets/doc/dplyr/starwars.html"
"dplyr","storms","Storm tracks data",10010,13,2,0,1,0,10,"https://jemus42.github.io/Rdatasets/csv/dplyr/storms.csv","https://jemus42.github.io/Rdatasets/doc/dplyr/storms.html"
"dragracer","rpdr_contep","RuPaul's Drag Race Episode-Contestant Data",2096,11,3,6,0,0,8,"https://jemus42.github.io/Rdatasets/csv/dragracer/rpdr_contep.csv","https://jemus42.github.io/Rdatasets/doc/dragracer/rpdr_contep.html"
"dragracer","rpdr_contestants","RuPaul's Drag Race Contestant Data",170,5,3,0,0,0,1,"https://jemus42.github.io/Rdatasets/csv/dragracer/rpdr_contestants.csv","https://jemus42.github.io/Rdatasets/doc/dragracer/rpdr_contestants.html"
"dragracer","rpdr_ep","RuPaul's Drag Race Episode Data",175,22,17,3,0,0,4,"https://jemus42.github.io/Rdatasets/csv/dragracer/rpdr_ep.csv","https://jemus42.github.io/Rdatasets/doc/dragracer/rpdr_ep.html"
"drc","acidiq","Acifluorfen and diquat tested on Lemna minor.",180,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/drc/acidiq.csv","https://jemus42.github.io/Rdatasets/doc/drc/acidiq.html"
"drc","algae","Volume of algae as function of increasing concentrations of a herbicide",14,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/drc/algae.csv","https://jemus42.github.io/Rdatasets/doc/drc/algae.html"
"drc","auxins","Effect of technical grade and commercially formulated auxin herbicides",150,5,0,0,0,0,5,"https://jemus42.github.io/Rdatasets/csv/drc/auxins.csv","https://jemus42.github.io/Rdatasets/doc/drc/auxins.html"
"drc","chickweed","Germination of common chickweed (_Stellaria media_)",35,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/drc/chickweed.csv","https://jemus42.github.io/Rdatasets/doc/drc/chickweed.html"
"drc","chickweed0","Germination of common chickweed (_Stellaria media_)",34,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/drc/chickweed0.csv","https://jemus42.github.io/Rdatasets/doc/drc/chickweed0.html"
"drc","daphnids","Daphnia test",16,4,0,1,1,0,3,"https://jemus42.github.io/Rdatasets/csv/drc/daphnids.csv","https://jemus42.github.io/Rdatasets/doc/drc/daphnids.html"
"drc","decontaminants","Performance of decontaminants used in the culturing of a micro-organism",128,3,0,1,1,0,2,"https://jemus42.github.io/Rdatasets/csv/drc/decontaminants.csv","https://jemus42.github.io/Rdatasets/doc/drc/decontaminants.html"
"drc","deguelin","Deguelin applied to chrysanthemum aphis",6,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/drc/deguelin.csv","https://jemus42.github.io/Rdatasets/doc/drc/deguelin.html"
"drc","earthworms","Earthworm toxicity test",35,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/drc/earthworms.csv","https://jemus42.github.io/Rdatasets/doc/drc/earthworms.html"
"drc","etmotc","Effect of erythromycin on mixed sewage microorganisms",57,4,0,0,0,0,4,"https://jemus42.github.io/Rdatasets/csv/drc/etmotc.csv","https://jemus42.github.io/Rdatasets/doc/drc/etmotc.html"
"drc","finney71","Example from Finney (1971)",6,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/drc/finney71.csv","https://jemus42.github.io/Rdatasets/doc/drc/finney71.html"
"drc","G.aparine","Herbicide applied to Galium aparine",240,3,0,1,1,0,2,"https://jemus42.github.io/Rdatasets/csv/drc/G.aparine.csv","https://jemus42.github.io/Rdatasets/doc/drc/G.aparine.html"
"drc","germination","Germination of three crops",192,5,0,0,1,0,4,"https://jemus42.github.io/Rdatasets/csv/drc/germination.csv","https://jemus42.github.io/Rdatasets/doc/drc/germination.html"
"drc","glymet","Glyphosate and metsulfuron-methyl tested on algae.",113,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/drc/glymet.csv","https://jemus42.github.io/Rdatasets/doc/drc/glymet.html"
"drc","H.virescens","Mortality of tobacco budworms",12,4,0,1,1,0,3,"https://jemus42.github.io/Rdatasets/csv/drc/H.virescens.csv","https://jemus42.github.io/Rdatasets/doc/drc/H.virescens.html"
"drc","heartrate","Heart rate baroreflexes for rabbits",18,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/drc/heartrate.csv","https://jemus42.github.io/Rdatasets/doc/drc/heartrate.html"
"drc","leaflength","Leaf length of barley",42,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/drc/leaflength.csv","https://jemus42.github.io/Rdatasets/doc/drc/leaflength.html"
"drc","lepidium","Dose-response profile of degradation of agrochemical using lepidium",42,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/drc/lepidium.csv","https://jemus42.github.io/Rdatasets/doc/drc/lepidium.html"
"drc","lettuce","Hormesis in lettuce plants",14,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/drc/lettuce.csv","https://jemus42.github.io/Rdatasets/doc/drc/lettuce.html"
"drc","M.bahia","Effect of an effluent on the growth of mysid shrimp",40,2,0,0,0,0,2,"https://jemus42.github.io/Rdatasets/csv/drc/M.bahia.csv","https://jemus42.github.io/Rdatasets/doc/drc/M.bahia.html"
"drc","mecter","Mechlorprop and terbythylazine tested on Lemna minor",102,3,0,0,0,0,3,"https://jemus42.github.io/Rdatasets/csv/drc/mecter.csv","https://jemus42.github.io/Rdatasets/doc/drc/mecter.html"
"drc","metals","Data from heavy metal mixture experiments",543,3,0,0,1,0,2,"https://jemus42.github.io/Rdatasets/csv/drc/metals.csv","https://jemus42.github.io/Rdatasets/doc/drc/metals.html"
