"","age","sex","year","deaths","id"
"57.1986",28,"men",1986,64,57
"60.1986",29,"women",1986,29,60
"59.1986",29,"men",1986,50,59
"62.1986",30,"women",1986,25,62
"61.1986",30,"men",1986,58,61
"64.1986",31,"women",1986,32,64
"63.1986",31,"men",1986,49,63
"66.1986",32,"women",1986,29,66
"65.1986",32,"men",1986,67,65
"68.1986",33,"women",1986,27,68
"67.1986",33,"men",1986,78,67
"70.1986",34,"women",1986,40,70
"69.1986",34,"men",1986,89,69
"72.1986",35,"women",1986,43,72
"71.1986",35,"men",1986,79,71
"74.1986",36,"women",1986,51,74
"73.1986",36,"men",1986,101,73
"76.1986",37,"women",1986,53,76
"75.1986",37,"men",1986,109,75
"78.1986",38,"women",1986,54,78
"77.1986",38,"men",1986,123,77
"80.1986",39,"women",1986,76,80
"79.1986",39,"men",1986,131,79
"82.1986",40,"women",1986,79,82
"81.1986",40,"men",1986,131,81
"84.1986",41,"women",1986,64,84
"83.1986",41,"men",1986,147,83
"86.1986",42,"women",1986,66,86
"85.1986",42,"men",1986,139,85
"88.1986",43,"women",1986,83,88
"87.1986",43,"men",1986,143,87
"90.1986",44,"women",1986,75,90
"89.1986",44,"men",1986,147,89
"92.1986",45,"women",1986,76,92
"91.1986",45,"men",1986,157,91
"94.1986",46,"women",1986,117,94
"93.1986",46,"men",1986,202,93
"96.1986",47,"women",1986,106,96
"95.1986",47,"men",1986,168,95
"98.1986",48,"women",1986,115,98
"97.1986",48,"men",1986,188,97
"100.1986",49,"women",1986,117,100
"99.1986",49,"men",1986,182,99
"102.1986",50,"women",1986,125,102
"101.1986",50,"men",1986,205,101
"104.1986",51,"women",1986,107,104
"103.1986",51,"men",1986,229,103
"106.1986",52,"women",1986,125,106
"105.1986",52,"men",1986,234,105
"108.1986",53,"women",1986,153,108
"107.1986",53,"men",1986,268,107
"110.1986",54,"women",1986,185,110
"109.1986",54,"men",1986,289,109
"112.1986",55,"women",1986,158,112
"111.1986",55,"men",1986,344,111
"114.1986",56,"women",1986,167,114
"113.1986",56,"men",1986,346,113
"116.1986",57,"women",1986,218,116
"115.1986",57,"men",1986,418,115
"118.1986",58,"women",1986,241,118
"117.1986",58,"men",1986,465,117
"120.1986",59,"women",1986,267,120
"119.1986",59,"men",1986,528,119
"122.1986",60,"women",1986,280,122
"121.1986",60,"men",1986,578,121
"124.1986",61,"women",1986,307,124
"123.1986",61,"men",1986,588,123
"126.1986",62,"women",1986,381,126
"125.1986",62,"men",1986,648,125
"128.1986",63,"women",1986,412,128
"127.1986",63,"men",1986,776,127
"130.1986",64,"women",1986,493,130
"129.1986",64,"men",1986,890,129
"132.1986",65,"women",1986,522,132
"131.1986",65,"men",1986,1036,131
"134.1986",66,"women",1986,641,134
"133.1986",66,"men",1986,1147,133
"136.1986",67,"women",1986,554,136
"135.1986",67,"men",1986,1011,135
"138.1986",68,"women",1986,636,138
"137.1986",68,"men",1986,1153,137
"140.1986",69,"women",1986,685,140
"139.1986",69,"men",1986,1205,139
"142.1986",70,"women",1986,749,142
"141.1986",70,"men",1986,1303,141
"144.1986",71,"women",1986,870,144
"143.1986",71,"men",1986,1430,143
"146.1986",72,"women",1986,874,146
"145.1986",72,"men",1986,1520,145
"148.1986",73,"women",1986,992,148
"147.1986",73,"men",1986,1603,147
"150.1986",74,"women",1986,1184,150
"149.1986",74,"men",1986,1775,149
"152.1986",75,"women",1986,1186,152
"151.1986",75,"men",1986,1710,151
"154.1986",76,"women",1986,1342,154
"153.1986",76,"men",1986,1855,153
"156.1986",77,"women",1986,1440,156
"155.1986",77,"men",1986,1880,155
"158.1986",78,"women",1986,1518,158
"157.1986",78,"men",1986,1877,157
"160.1986",79,"women",1986,1636,160
"159.1986",79,"men",1986,1905,159
"162.1986",80,"women",1986,1728,162
"161.1986",80,"men",1986,1769,161
"164.1986",81,"women",1986,1882,164
"163.1986",81,"men",1986,1697,163
"166.1986",82,"women",1986,1787,166
"165.1986",82,"men",1986,1760,165
"168.1986",83,"women",1986,1777,168
"167.1986",83,"men",1986,1604,167
"170.1986",84,"women",1986,1909,170
"169.1986",84,"men",1986,1513,169
"172.1986",85,"women",1986,1898,172
"171.1986",85,"men",1986,1296,171
"174.1986",86,"women",1986,1791,174
"173.1986",86,"men",1986,1233,173
"176.1986",87,"women",1986,1603,176
"175.1986",87,"men",1986,1108,175
"178.1986",88,"women",1986,1598,178
"177.1986",88,"men",1986,989,177
"180.1986",89,"women",1986,1375,180
"179.1986",89,"men",1986,820,179
"182.1986",90,"women",1986,1211,182
"181.1986",90,"men",1986,688,181
"184.1986",91,"women",1986,1069,184
"183.1986",91,"men",1986,557,183
"186.1986",92,"women",1986,898,186
"185.1986",92,"men",1986,400,185
"188.1986",93,"women",1986,711,188
"187.1986",93,"men",1986,328,187
"190.1986",94,"women",1986,579,190
"189.1986",94,"men",1986,233,189
"192.1986",95,"women",1986,454,192
"191.1986",95,"men",1986,178,191
"194.1986",96,"women",1986,323,194
"193.1986",96,"men",1986,118,193
"196.1986",97,"women",1986,242,196
"195.1986",97,"men",1986,91,195
"198.1986",98,"women",1986,172,198
"197.1986",98,"men",1986,58,197
"200.1986",99,"women",1986,103,200
"199.1986",99,"men",1986,49,199
"202.1986",100,"women",1986,186,202
"201.1986",100,"men",1986,56,201
"2.1987",0,"women",1987,283,2
"1.1987",0,"men",1987,358,1
"4.1987",1,"women",1987,20,4
"3.1987",1,"men",1987,23,3
"6.1987",2,"women",1987,13,6
"5.1987",2,"men",1987,19,5
"8.1987",3,"women",1987,15,8
"7.1987",3,"men",1987,10,7
"10.1987",4,"women",1987,9,10
"9.1987",4,"men",1987,9,9
"12.1987",5,"women",1987,2,12
"11.1987",5,"men",1987,14,11
"14.1987",6,"women",1987,6,14
"13.1987",6,"men",1987,6,13
"16.1987",7,"women",1987,6,16
"15.1987",7,"men",1987,7,15
"18.1987",8,"women",1987,5,18
"17.1987",8,"men",1987,4,17
"20.1987",9,"women",1987,7,20
"19.1987",9,"men",1987,8,19
"22.1987",10,"women",1987,10,22
"21.1987",10,"men",1987,9,21
"24.1987",11,"women",1987,4,24
"23.1987",11,"men",1987,13,23
"26.1987",12,"women",1987,5,26
"25.1987",12,"men",1987,11,25
"28.1987",13,"women",1987,8,28
"27.1987",13,"men",1987,10,27
"30.1987",14,"women",1987,3,30
"29.1987",14,"men",1987,17,29
"32.1987",15,"women",1987,12,32
"31.1987",15,"men",1987,25,31
"34.1987",16,"women",1987,14,34
"33.1987",16,"men",1987,34,33
"36.1987",17,"women",1987,21,36
"35.1987",17,"men",1987,27,35
"38.1987",18,"women",1987,14,38
"37.1987",18,"men",1987,43,37
"40.1987",19,"women",1987,18,40
"39.1987",19,"men",1987,63,39
"42.1987",20,"women",1987,24,42
"41.1987",20,"men",1987,65,41
"44.1987",21,"women",1987,14,44
"43.1987",21,"men",1987,69,43
"46.1987",22,"women",1987,17,46
"45.1987",22,"men",1987,57,45
"48.1987",23,"women",1987,26,48
"47.1987",23,"men",1987,58,47
"50.1987",24,"women",1987,16,50
"49.1987",24,"men",1987,44,49
"52.1987",25,"women",1987,21,52
"51.1987",25,"men",1987,53,51
"54.1987",26,"women",1987,19,54
"53.1987",26,"men",1987,65,53
"56.1987",27,"women",1987,29,56
"55.1987",27,"men",1987,65,55
"58.1987",28,"women",1987,20,58
"57.1987",28,"men",1987,69,57
"60.1987",29,"women",1987,27,60
"59.1987",29,"men",1987,60,59
"62.1987",30,"women",1987,34,62
"61.1987",30,"men",1987,75,61
"64.1987",31,"women",1987,27,64
"63.1987",31,"men",1987,59,63
"66.1987",32,"women",1987,31,66
"65.1987",32,"men",1987,80,65
"68.1987",33,"women",1987,37,68
"67.1987",33,"men",1987,64,67
"70.1987",34,"women",1987,41,70
"69.1987",34,"men",1987,78,69
"72.1987",35,"women",1987,39,72
"71.1987",35,"men",1987,76,71
"74.1987",36,"women",1987,44,74
"73.1987",36,"men",1987,90,73
"76.1987",37,"women",1987,48,76
"75.1987",37,"men",1987,81,75
"78.1987",38,"women",1987,60,78
"77.1987",38,"men",1987,112,77
"80.1987",39,"women",1987,62,80
"79.1987",39,"men",1987,117,79
"82.1987",40,"women",1987,73,82
"81.1987",40,"men",1987,131,81
"84.1987",41,"women",1987,70,84
"83.1987",41,"men",1987,115,83
"86.1987",42,"women",1987,88,86
"85.1987",42,"men",1987,143,85
"88.1987",43,"women",1987,93,88
"87.1987",43,"men",1987,155,87
"90.1987",44,"women",1987,82,90
"89.1987",44,"men",1987,157,89
"92.1987",45,"women",1987,91,92
"91.1987",45,"men",1987,146,91
"94.1987",46,"women",1987,96,94
"93.1987",46,"men",1987,167,93
"96.1987",47,"women",1987,111,96
"95.1987",47,"men",1987,180,95
"98.1987",48,"women",1987,101,98
"97.1987",48,"men",1987,212,97
"100.1987",49,"women",1987,100,100
"99.1987",49,"men",1987,210,99
"102.1987",50,"women",1987,134,102
"101.1987",50,"men",1987,214,101
"104.1987",51,"women",1987,140,104
"103.1987",51,"men",1987,247,103
"106.1987",52,"women",1987,137,106
"105.1987",52,"men",1987,228,105
"108.1987",53,"women",1987,132,108
"107.1987",53,"men",1987,278,107
"110.1987",54,"women",1987,150,110
"109.1987",54,"men",1987,313,109
"112.1987",55,"women",1987,183,112
"111.1987",55,"men",1987,319,111
"114.1987",56,"women",1987,188,114
"113.1987",56,"men",1987,364,113
"116.1987",57,"women",1987,195,116
"115.1987",57,"men",1987,409,115
"118.1987",58,"women",1987,244,118
"117.1987",58,"men",1987,449,117
"120.1987",59,"women",1987,244,120
"119.1987",59,"men",1987,514,119
"122.1987",60,"women",1987,285,122
"121.1987",60,"men",1987,567,121
"124.1987",61,"women",1987,339,124
"123.1987",61,"men",1987,587,123
"126.1987",62,"women",1987,358,126
"125.1987",62,"men",1987,611,125
"128.1987",63,"women",1987,430,128
"127.1987",63,"men",1987,736,127
"130.1987",64,"women",1987,455,130
"129.1987",64,"men",1987,828,129
"132.1987",65,"women",1987,537,132
"131.1987",65,"men",1987,960,131
"134.1987",66,"women",1987,556,134
"133.1987",66,"men",1987,1121,133
"136.1987",67,"women",1987,614,136
"135.1987",67,"men",1987,1106,135
"138.1987",68,"women",1987,571,138
"137.1987",68,"men",1987,1025,137
"140.1987",69,"women",1987,674,140
"139.1987",69,"men",1987,1110,139
"142.1987",70,"women",1987,742,142
"141.1987",70,"men",1987,1297,141
"144.1987",71,"women",1987,840,144
"143.1987",71,"men",1987,1345,143
"146.1987",72,"women",1987,923,146
"145.1987",72,"men",1987,1464,145
"148.1987",73,"women",1987,1011,148
"147.1987",73,"men",1987,1634,147
"150.1987",74,"women",1987,1145,150
"149.1987",74,"men",1987,1675,149
"152.1987",75,"women",1987,1168,152
"151.1987",75,"men",1987,1769,151
"154.1987",76,"women",1987,1269,154
"153.1987",76,"men",1987,1800,153
"156.1987",77,"women",1987,1458,156
"155.1987",77,"men",1987,1889,155
"158.1987",78,"women",1987,1538,158
"157.1987",78,"men",1987,1872,157
"160.1987",79,"women",1987,1722,160
"159.1987",79,"men",1987,1914,159
"162.1987",80,"women",1987,1763,162
"161.1987",80,"men",1987,1808,161
"164.1987",81,"women",1987,1753,164
"163.1987",81,"men",1987,1789,163
"166.1987",82,"women",1987,1833,166
"165.1987",82,"men",1987,1655,165
"168.1987",83,"women",1987,1821,168
"167.1987",83,"men",1987,1581,167
"170.1987",84,"women",1987,1865,170
"169.1987",84,"men",1987,1554,169
"172.1987",85,"women",1987,1883,172
"171.1987",85,"men",1987,1413,171
"174.1987",86,"women",1987,1862,174
"173.1987",86,"men",1987,1263,173
"176.1987",87,"women",1987,1658,176
"175.1987",87,"men",1987,1131,175
"178.1987",88,"women",1987,1559,178
"177.1987",88,"men",1987,980,177
"180.1987",89,"women",1987,1391,180
"179.1987",89,"men",1987,796,179
"182.1987",90,"women",1987,1212,182
"181.1987",90,"men",1987,716,181
"184.1987",91,"women",1987,1063,184
"183.1987",91,"men",1987,615,183
"186.1987",92,"women",1987,926,186
"185.1987",92,"men",1987,430,185
"188.1987",93,"women",1987,740,188
"187.1987",93,"men",1987,340,187
"190.1987",94,"women",1987,641,190
"189.1987",94,"men",1987,287,189
"192.1987",95,"women",1987,487,192
"191.1987",95,"men",1987,178,191
"194.1987",96,"women",1987,358,194
"193.1987",96,"men",1987,132,193
"196.1987",97,"women",1987,262,196
"195.1987",97,"men",1987,111,195
"198.1987",98,"women",1987,155,198
"197.1987",98,"men",1987,69,197
"200.1987",99,"women",1987,133,200
"199.1987",99,"men",1987,31,199
"202.1987",100,"women",1987,205,202
"201.1987",100,"men",1987,51,201
"2.1988",0,"women",1988,272,2
"1.1988",0,"men",1988,380,1
"4.1988",1,"women",1988,26,4
"3.1988",1,"men",1988,27,3
"6.1988",2,"women",1988,15,6
"5.1988",2,"men",1988,13,5
"8.1988",3,"women",1988,7,8
"7.1988",3,"men",1988,13,7
"10.1988",4,"women",1988,3,10
"9.1988",4,"men",1988,10,9
"12.1988",5,"women",1988,8,12
"11.1988",5,"men",1988,10,11
"14.1988",6,"women",1988,6,14
"13.1988",6,"men",1988,13,13
"16.1988",7,"women",1988,6,16
"15.1988",7,"men",1988,7,15
"18.1988",8,"women",1988,3,18
"17.1988",8,"men",1988,7,17
"20.1988",9,"women",1988,6,20
"19.1988",9,"men",1988,4,19
"22.1988",10,"women",1988,4,22
"21.1988",10,"men",1988,8,21
"24.1988",11,"women",1988,10,24
"23.1988",11,"men",1988,10,23
"26.1988",12,"women",1988,7,26
"25.1988",12,"men",1988,11,25
"28.1988",13,"women",1988,5,28
"27.1988",13,"men",1988,12,27
"30.1988",14,"women",1988,4,30
"29.1988",14,"men",1988,21,29
"32.1988",15,"women",1988,17,32
"31.1988",15,"men",1988,22,31
"34.1988",16,"women",1988,15,34
"33.1988",16,"men",1988,36,33
"36.1988",17,"women",1988,11,36
"35.1988",17,"men",1988,36,35
"38.1988",18,"women",1988,17,38
"37.1988",18,"men",1988,33,37
"40.1988",19,"women",1988,17,40
"39.1988",19,"men",1988,55,39
"42.1988",20,"women",1988,23,42
"41.1988",20,"men",1988,69,41
"44.1988",21,"women",1988,29,44
"43.1988",21,"men",1988,57,43
"46.1988",22,"women",1988,25,46
"45.1988",22,"men",1988,52,45
"48.1988",23,"women",1988,21,48
"47.1988",23,"men",1988,64,47
"50.1988",24,"women",1988,21,50
"49.1988",24,"men",1988,65,49
"52.1988",25,"women",1988,25,52
"51.1988",25,"men",1988,56,51
"54.1988",26,"women",1988,30,54
"53.1988",26,"men",1988,52,53
"56.1988",27,"women",1988,23,56
"55.1988",27,"men",1988,68,55
"58.1988",28,"women",1988,27,58
"57.1988",28,"men",1988,55,57
"60.1988",29,"women",1988,26,60
"59.1988",29,"men",1988,58,59
"62.1988",30,"women",1988,25,62
"61.1988",30,"men",1988,57,61
"64.1988",31,"women",1988,37,64
"63.1988",31,"men",1988,83,63
"66.1988",32,"women",1988,31,66
"65.1988",32,"men",1988,73,65
"68.1988",33,"women",1988,27,68
"67.1988",33,"men",1988,81,67
"70.1988",34,"women",1988,32,70
"69.1988",34,"men",1988,86,69
"72.1988",35,"women",1988,54,72
"71.1988",35,"men",1988,102,71
"74.1988",36,"women",1988,47,74
"73.1988",36,"men",1988,85,73
"76.1988",37,"women",1988,61,76
"75.1988",37,"men",1988,88,75
"78.1988",38,"women",1988,53,78
"77.1988",38,"men",1988,115,77
"80.1988",39,"women",1988,49,80
"79.1988",39,"men",1988,104,79
"82.1988",40,"women",1988,77,82
"81.1988",40,"men",1988,129,81
"84.1988",41,"women",1988,76,84
"83.1988",41,"men",1988,156,83
"86.1988",42,"women",1988,81,86
"85.1988",42,"men",1988,158,85
"88.1988",43,"women",1988,109,88
"87.1988",43,"men",1988,158,87
"90.1988",44,"women",1988,116,90
"89.1988",44,"men",1988,179,89
"92.1988",45,"women",1988,118,92
"91.1988",45,"men",1988,154,91
"94.1988",46,"women",1988,98,94
"93.1988",46,"men",1988,182,93
"96.1988",47,"women",1988,109,96
"95.1988",47,"men",1988,179,95
"98.1988",48,"women",1988,112,98
"97.1988",48,"men",1988,180,97
"100.1988",49,"women",1988,150,100
"99.1988",49,"men",1988,214,99
"102.1988",50,"women",1988,125,102
"101.1988",50,"men",1988,184,101
"104.1988",51,"women",1988,119,104
"103.1988",51,"men",1988,233,103
"106.1988",52,"women",1988,139,106
"105.1988",52,"men",1988,255,105
"108.1988",53,"women",1988,143,108
"107.1988",53,"men",1988,244,107
"110.1988",54,"women",1988,141,110
"109.1988",54,"men",1988,311,109
"112.1988",55,"women",1988,173,112
"111.1988",55,"men",1988,315,111
"114.1988",56,"women",1988,167,114
"113.1988",56,"men",1988,373,113
"116.1988",57,"women",1988,219,116
"115.1988",57,"men",1988,382,115
"118.1988",58,"women",1988,246,118
"117.1988",58,"men",1988,403,117
"120.1988",59,"women",1988,248,120
"119.1988",59,"men",1988,460,119
"122.1988",60,"women",1988,297,122
"121.1988",60,"men",1988,524,121
"124.1988",61,"women",1988,333,124
"123.1988",61,"men",1988,629,123
"126.1988",62,"women",1988,329,126
"125.1988",62,"men",1988,663,125
"128.1988",63,"women",1988,380,128
"127.1988",63,"men",1988,712,127
"130.1988",64,"women",1988,450,130
"129.1988",64,"men",1988,860,129
"132.1988",65,"women",1988,470,132
"131.1988",65,"men",1988,856,131
"134.1988",66,"women",1988,533,134
"133.1988",66,"men",1988,1036,133
"136.1988",67,"women",1988,696,136
"135.1988",67,"men",1988,1188,135
"138.1988",68,"women",1988,729,138
"137.1988",68,"men",1988,1258,137
"140.1988",69,"women",1988,691,140
"139.1988",69,"men",1988,1136,139
"142.1988",70,"women",1988,777,142
"141.1988",70,"men",1988,1228,141
"144.1988",71,"women",1988,833,144
"143.1988",71,"men",1988,1323,143
"146.1988",72,"women",1988,874,146
"145.1988",72,"men",1988,1411,145
"148.1988",73,"women",1988,1052,148
"147.1988",73,"men",1988,1591,147
"150.1988",74,"women",1988,1148,150
"149.1988",74,"men",1988,1633,149
"152.1988",75,"women",1988,1235,152
"151.1988",75,"men",1988,1769,151
"154.1988",76,"women",1988,1374,154
"153.1988",76,"men",1988,1806,153
"156.1988",77,"women",1988,1438,156
"155.1988",77,"men",1988,1886,155
"158.1988",78,"women",1988,1552,158
"157.1988",78,"men",1988,1930,157
"160.1988",79,"women",1988,1748,160
"159.1988",79,"men",1988,1983,159
"162.1988",80,"women",1988,1838,162
"161.1988",80,"men",1988,1985,161
"164.1988",81,"women",1988,1897,164
"163.1988",81,"men",1988,1883,163
"166.1988",82,"women",1988,1853,166
"165.1988",82,"men",1988,1840,165
"168.1988",83,"women",1988,1979,168
"167.1988",83,"men",1988,1663,167
"170.1988",84,"women",1988,1917,170
"169.1988",84,"men",1988,1569,169
"172.1988",85,"women",1988,1983,172
"171.1988",85,"men",1988,1491,171
"174.1988",86,"women",1988,1949,174
"173.1988",86,"men",1988,1341,173
"176.1988",87,"women",1988,1867,176
"175.1988",87,"men",1988,1212,175
"178.1988",88,"women",1988,1747,178
"177.1988",88,"men",1988,1004,177
"180.1988",89,"women",1988,1490,180
"179.1988",89,"men",1988,882,179
"182.1988",90,"women",1988,1356,182
"181.1988",90,"men",1988,733,181
"184.1988",91,"women",1988,1216,184
"183.1988",91,"men",1988,613,183
"186.1988",92,"women",1988,1034,186
"185.1988",92,"men",1988,476,185
"188.1988",93,"women",1988,882,188
"187.1988",93,"men",1988,377,187
"190.1988",94,"women",1988,643,190
"189.1988",94,"men",1988,254,189
"192.1988",95,"women",1988,523,192
"191.1988",95,"men",1988,201,191
"194.1988",96,"women",1988,430,194
"193.1988",96,"men",1988,150,193
"196.1988",97,"women",1988,286,196
"195.1988",97,"men",1988,93,195
"198.1988",98,"women",1988,217,198
"197.1988",98,"men",1988,68,197
"200.1988",99,"women",1988,128,200
"199.1988",99,"men",1988,42,199
"202.1988",100,"women",1988,260,202
"201.1988",100,"men",1988,67,201
"2.1989",0,"women",1989,278,2
"1.1989",0,"men",1989,392,1
"4.1989",1,"women",1989,26,4
"3.1989",1,"men",1989,20,3
"6.1989",2,"women",1989,16,6
"5.1989",2,"men",1989,14,5
"8.1989",3,"women",1989,5,8
"7.1989",3,"men",1989,11,7
"10.1989",4,"women",1989,10,10
"9.1989",4,"men",1989,18,9
"12.1989",5,"women",1989,7,12
"11.1989",5,"men",1989,9,11
"14.1989",6,"women",1989,9,14
"13.1989",6,"men",1989,8,13
"16.1989",7,"women",1989,0,16
"15.1989",7,"men",1989,6,15
"18.1989",8,"women",1989,6,18
"17.1989",8,"men",1989,10,17
"20.1989",9,"women",1989,3,20
"19.1989",9,"men",1989,4,19
"22.1989",10,"women",1989,5,22
"21.1989",10,"men",1989,5,21
"24.1989",11,"women",1989,6,24
"23.1989",11,"men",1989,6,23
"26.1989",12,"women",1989,5,26
"25.1989",12,"men",1989,9,25
"28.1989",13,"women",1989,7,28
"27.1989",13,"men",1989,11,27
"30.1989",14,"women",1989,8,30
"29.1989",14,"men",1989,14,29
"32.1989",15,"women",1989,21,32
"31.1989",15,"men",1989,25,31
"34.1989",16,"women",1989,11,34
"33.1989",16,"men",1989,19,33
"36.1989",17,"women",1989,23,36
"35.1989",17,"men",1989,26,35
"38.1989",18,"women",1989,22,38
"37.1989",18,"men",1989,66,37
"40.1989",19,"women",1989,13,40
"39.1989",19,"men",1989,69,39
"42.1989",20,"women",1989,15,42
"41.1989",20,"men",1989,53,41
"44.1989",21,"women",1989,17,44
"43.1989",21,"men",1989,53,43
"46.1989",22,"women",1989,19,46
"45.1989",22,"men",1989,45,45
"48.1989",23,"women",1989,19,48
"47.1989",23,"men",1989,60,47
"50.1989",24,"women",1989,21,50
"49.1989",24,"men",1989,50,49
"52.1989",25,"women",1989,15,52
"51.1989",25,"men",1989,60,51
"54.1989",26,"women",1989,26,54
"53.1989",26,"men",1989,60,53
"56.1989",27,"women",1989,21,56
"55.1989",27,"men",1989,66,55
"58.1989",28,"women",1989,30,58
"57.1989",28,"men",1989,57,57
"60.1989",29,"women",1989,23,60
"59.1989",29,"men",1989,65,59
"62.1989",30,"women",1989,26,62
"61.1989",30,"men",1989,68,61
"64.1989",31,"women",1989,33,64
"63.1989",31,"men",1989,64,63
"66.1989",32,"women",1989,21,66
"65.1989",32,"men",1989,84,65
