"","age","sex","year","pop","id"
"16.1980",15,"men",1980,63285.5,16
"118.1980",16,"women",1980,58009.5,118
"17.1980",16,"men",1980,61008.5,17
"119.1980",17,"women",1980,54388,119
"18.1980",17,"men",1980,57300.5,18
"120.1980",18,"women",1980,52840.5,120
"19.1980",18,"men",1980,55316,19
"121.1980",19,"women",1980,52269.5,121
"20.1980",19,"men",1980,54278.5,20
"122.1980",20,"women",1980,52608,122
"21.1980",20,"men",1980,54693.5,21
"123.1980",21,"women",1980,53499.5,123
"22.1980",21,"men",1980,56006.5,22
"124.1980",22,"women",1980,54654,124
"23.1980",22,"men",1980,56722,23
"125.1980",23,"women",1980,55561,125
"24.1980",23,"men",1980,58037,24
"126.1980",24,"women",1980,55723.5,126
"25.1980",24,"men",1980,58584,25
"127.1980",25,"women",1980,55494,127
"26.1980",25,"men",1980,57923,26
"128.1980",26,"women",1980,56077.5,128
"27.1980",26,"men",1980,58793.5,27
"129.1980",27,"women",1980,57209.5,129
"28.1980",27,"men",1980,60060,28
"130.1980",28,"women",1980,57405.5,130
"29.1980",28,"men",1980,60099.5,29
"131.1980",29,"women",1980,58713,131
"30.1980",29,"men",1980,61641.5,30
"132.1980",30,"women",1980,61510,132
"31.1980",30,"men",1980,64537,31
"133.1980",31,"women",1980,64400,133
"32.1980",31,"men",1980,67141.5,32
"134.1980",32,"women",1980,65913.5,134
"33.1980",32,"men",1980,69052,33
"135.1980",33,"women",1980,66729,135
"34.1980",33,"men",1980,70370.5,34
"136.1980",34,"women",1980,66938.5,136
"35.1980",34,"men",1980,71006,35
"137.1980",35,"women",1980,66122,137
"36.1980",35,"men",1980,70608,36
"138.1980",36,"women",1980,63829,138
"37.1980",36,"men",1980,68160,37
"139.1980",37,"women",1980,59274.5,139
"38.1980",37,"men",1980,63309,38
"140.1980",38,"women",1980,53551,140
"39.1980",38,"men",1980,57156.5,39
"141.1980",39,"women",1980,49292,141
"40.1980",39,"men",1980,52459.5,40
"142.1980",40,"women",1980,48586,142
"41.1980",40,"men",1980,51377,41
"143.1980",41,"women",1980,48282,143
"42.1980",41,"men",1980,50507,42
"144.1980",42,"women",1980,46354.5,144
"43.1980",42,"men",1980,48314.5,43
"145.1980",43,"women",1980,45046.5,145
"44.1980",43,"men",1980,46522.5,44
"146.1980",44,"women",1980,43715.5,146
"45.1980",44,"men",1980,45118.5,45
"147.1980",45,"women",1980,42639.5,147
"46.1980",45,"men",1980,43751.5,46
"148.1980",46,"women",1980,42274.5,148
"47.1980",46,"men",1980,42852,47
"149.1980",47,"women",1980,43090.5,149
"48.1980",47,"men",1980,43348,48
"150.1980",48,"women",1980,44348.5,150
"49.1980",48,"men",1980,44182,49
"151.1980",49,"women",1980,45127,151
"50.1980",49,"men",1980,44659,50
"152.1980",50,"women",1980,45313,152
"51.1980",50,"men",1980,44618,51
"153.1980",51,"women",1980,45774.5,153
"52.1980",51,"men",1980,44987,52
"154.1980",52,"women",1980,46199,154
"53.1980",52,"men",1980,45432,53
"155.1980",53,"women",1980,46430,155
"54.1980",53,"men",1980,45613,54
"156.1980",54,"women",1980,47888.5,156
"55.1980",54,"men",1980,46933,55
"157.1980",55,"women",1980,49042,157
"56.1980",55,"men",1980,47868.5,56
"158.1980",56,"women",1980,49866,158
"57.1980",56,"men",1980,48637,57
"159.1980",57,"women",1980,50683.5,159
"58.1980",57,"men",1980,49177,58
"160.1980",58,"women",1980,52855.5,160
"59.1980",58,"men",1980,50931,59
"161.1980",59,"women",1980,56152,161
"60.1980",59,"men",1980,54192,60
"162.1980",60,"women",1980,52447,162
"61.1980",60,"men",1980,50558.5,61
"163.1980",61,"women",1980,47203.5,163
"62.1980",61,"men",1980,45175.5,62
"164.1980",62,"women",1980,47505.5,164
"63.1980",62,"men",1980,44879.5,63
"165.1980",63,"women",1980,47303,165
"64.1980",63,"men",1980,44507.5,64
"166.1980",64,"women",1980,46742.5,166
"65.1980",64,"men",1980,43497,65
"167.1980",65,"women",1980,47302,167
"66.1980",65,"men",1980,43305,66
"168.1980",66,"women",1980,47640.5,168
"67.1980",66,"men",1980,43389,67
"169.1980",67,"women",1980,47281.5,169
"68.1980",67,"men",1980,42749,68
"170.1980",68,"women",1980,46489,170
"69.1980",68,"men",1980,41430,69
"171.1980",69,"women",1980,45254.5,171
"70.1980",69,"men",1980,39866,70
"172.1980",70,"women",1980,44825.5,172
"71.1980",70,"men",1980,38733.5,71
"173.1980",71,"women",1980,43873,173
"72.1980",71,"men",1980,36770,72
"174.1980",72,"women",1980,41981,174
"73.1980",72,"men",1980,34240.5,73
"175.1980",73,"women",1980,39934,175
"74.1980",73,"men",1980,31893.5,74
"176.1980",74,"women",1980,37806.5,176
"75.1980",74,"men",1980,29140,75
"177.1980",75,"women",1980,35762.5,177
"76.1980",75,"men",1980,26636,76
"178.1980",76,"women",1980,33521.5,178
"77.1980",76,"men",1980,24526.5,77
"179.1980",77,"women",1980,31678.5,179
"78.1980",77,"men",1980,22518.5,78
"180.1980",78,"women",1980,29877.5,180
"79.1980",78,"men",1980,20622,79
"181.1980",79,"women",1980,27542.5,181
"80.1980",79,"men",1980,18321,80
"182.1980",80,"women",1980,24703.5,182
"81.1980",80,"men",1980,15883.5,81
"183.1980",81,"women",1980,21991,183
"82.1980",81,"men",1980,13831,82
"184.1980",82,"women",1980,19670.5,184
"83.1980",82,"men",1980,12094,83
"185.1980",83,"women",1980,17418.5,185
"84.1980",83,"men",1980,10498,84
"186.1980",84,"women",1980,15388.5,186
"85.1980",84,"men",1980,8888.5,85
"187.1980",85,"women",1980,13220,187
"86.1980",85,"men",1980,7235.5,86
"188.1980",86,"women",1980,11225,188
"87.1980",86,"men",1980,5986,87
"189.1980",87,"women",1980,9414,189
"88.1980",87,"men",1980,4808.5,88
"190.1980",88,"women",1980,7705.5,190
"89.1980",88,"men",1980,3823.5,89
"191.1980",89,"women",1980,6184.5,191
"90.1980",89,"men",1980,2966,90
"192.1980",90,"women",1980,4756,192
"91.1980",90,"men",1980,2241,91
"193.1980",91,"women",1980,3695,193
"92.1980",91,"men",1980,1695,92
"194.1980",92,"women",1980,2846.5,194
"93.1980",92,"men",1980,1288.5,93
"195.1980",93,"women",1980,2122,195
"94.1980",93,"men",1980,953.5,94
"196.1980",94,"women",1980,1517.5,196
"95.1980",94,"men",1980,672.5,95
"197.1980",95,"women",1980,1073,197
"96.1980",95,"men",1980,449,96
"198.1980",96,"women",1980,741,198
"97.1980",96,"men",1980,297,97
"199.1980",97,"women",1980,463.5,199
"98.1980",97,"men",1980,171,98
"200.1980",98,"women",1980,281,200
"99.1980",98,"men",1980,95,99
"201.1980",99,"women",1980,167.5,201
"100.1980",99,"men",1980,53,100
"202.1980",100,"women",1980,231,202
"101.1980",100,"men",1980,85.5,101
"102.1981",0,"women",1981,46543,102
"1.1981",0,"men",1981,48819.5,1
"103.1981",1,"women",1981,47399,103
"2.1981",1,"men",1981,49714,2
"104.1981",2,"women",1981,46501.5,104
"3.1981",2,"men",1981,48713,3
"105.1981",3,"women",1981,46495.5,105
"4.1981",3,"men",1981,48847,4
"106.1981",4,"women",1981,47869.5,106
"5.1981",4,"men",1981,50398,5
"107.1981",5,"women",1981,50018,107
"6.1981",5,"men",1981,52394,6
"108.1981",6,"women",1981,52934.5,108
"7.1981",6,"men",1981,55425,7
"109.1981",7,"women",1981,54259.5,109
"8.1981",7,"men",1981,56845,8
"110.1981",8,"women",1981,54567,110
"9.1981",8,"men",1981,57163.5,9
"111.1981",9,"women",1981,55277,111
"10.1981",9,"men",1981,58098.5,10
"112.1981",10,"women",1981,54632,112
"11.1981",10,"men",1981,57212.5,11
"113.1981",11,"women",1981,53156,113
"12.1981",11,"men",1981,55822,12
"114.1981",12,"women",1981,54158,114
"13.1981",12,"men",1981,56983.5,13
"115.1981",13,"women",1981,57458.5,115
"14.1981",13,"men",1981,60435.5,14
"116.1981",14,"women",1981,59570,116
"15.1981",14,"men",1981,62963,15
"117.1981",15,"women",1981,60080,117
"16.1981",15,"men",1981,63384,16
"118.1981",16,"women",1981,60395,118
"17.1981",16,"men",1981,63304,17
"119.1981",17,"women",1981,58131,119
"18.1981",17,"men",1981,61067,18
"120.1981",18,"women",1981,54644.5,120
"19.1981",18,"men",1981,57471,19
"121.1981",19,"women",1981,53315,121
"20.1981",19,"men",1981,55559,20
"122.1981",20,"women",1981,52664,122
"21.1981",20,"men",1981,54480.5,21
"123.1981",21,"women",1981,52977,123
"22.1981",21,"men",1981,55061.5,22
"124.1981",22,"women",1981,53749,124
"23.1981",22,"men",1981,56363.5,23
"125.1981",23,"women",1981,54918,125
"24.1981",23,"men",1981,57024.5,24
"126.1981",24,"women",1981,55771,126
"25.1981",24,"men",1981,58321,25
"127.1981",25,"women",1981,55887.5,127
"26.1981",25,"men",1981,58728.5,26
"128.1981",26,"women",1981,55616,128
"27.1981",26,"men",1981,58027,27
"129.1981",27,"women",1981,56185.5,129
"28.1981",27,"men",1981,58847.5,28
"130.1981",28,"women",1981,57270,130
"29.1981",28,"men",1981,60076.5,29
"131.1981",29,"women",1981,57404,131
"30.1981",29,"men",1981,60059,30
"132.1981",30,"women",1981,58668.5,132
"31.1981",30,"men",1981,61571.5,31
"133.1981",31,"women",1981,61467.5,133
"32.1981",31,"men",1981,64377,32
"134.1981",32,"women",1981,64325.5,134
"33.1981",32,"men",1981,66963,33
"135.1981",33,"women",1981,65834.5,135
"34.1981",33,"men",1981,68858.5,34
"136.1981",34,"women",1981,66634.5,136
"35.1981",34,"men",1981,70158.5,35
"137.1981",35,"women",1981,66826.5,137
"36.1981",35,"men",1981,70785,36
"138.1981",36,"women",1981,66059,138
"37.1981",36,"men",1981,70432,37
"139.1981",37,"women",1981,63766,139
"38.1981",37,"men",1981,67998,38
"140.1981",38,"women",1981,59203,140
"39.1981",38,"men",1981,63117,39
"141.1981",39,"women",1981,53514,141
"40.1981",39,"men",1981,57021,40
"142.1981",40,"women",1981,49226,142
"41.1981",40,"men",1981,52281,41
"143.1981",41,"women",1981,48530,143
"42.1981",41,"men",1981,51209,42
"144.1981",42,"women",1981,48209.5,144
"43.1981",42,"men",1981,50334.5,43
"145.1981",43,"women",1981,46291.5,145
"44.1981",43,"men",1981,48128,44
"146.1981",44,"women",1981,44980,146
"45.1981",44,"men",1981,46367,45
"147.1981",45,"women",1981,43668,147
"46.1981",45,"men",1981,44942,46
"148.1981",46,"women",1981,42562,148
"47.1981",46,"men",1981,43544,47
"149.1981",47,"women",1981,42184.5,149
"48.1981",47,"men",1981,42632.5,48
"150.1981",48,"women",1981,43001.5,150
"49.1981",48,"men",1981,43149.5,49
"151.1981",49,"women",1981,44247.5,151
"50.1981",49,"men",1981,43965,50
"152.1981",50,"women",1981,45006,152
"51.1981",50,"men",1981,44424.5,51
"153.1981",51,"women",1981,45177.5,153
"52.1981",51,"men",1981,44343.5,52
"154.1981",52,"women",1981,45655.5,154
"53.1981",52,"men",1981,44691,53
"155.1981",53,"women",1981,46053.5,155
"54.1981",53,"men",1981,45094.5,54
"156.1981",54,"women",1981,46266,156
"55.1981",54,"men",1981,45281.5,55
"157.1981",55,"women",1981,47692,157
"56.1981",55,"men",1981,46531.5,56
"158.1981",56,"women",1981,48839,158
"57.1981",56,"men",1981,47413.5,57
"159.1981",57,"women",1981,49618,159
"58.1981",57,"men",1981,48141,58
"160.1981",58,"women",1981,50419.5,160
"59.1981",58,"men",1981,48642,59
"161.1981",59,"women",1981,52515.5,161
"60.1981",59,"men",1981,50309.5,60
"162.1981",60,"women",1981,55790,162
"61.1981",60,"men",1981,53444.5,61
"163.1981",61,"women",1981,52071.5,163
"62.1981",61,"men",1981,49812,62
"164.1981",62,"women",1981,46830.5,164
"63.1981",62,"men",1981,44434,63
"165.1981",63,"women",1981,47082,165
"64.1981",63,"men",1981,44071.5,64
"166.1981",64,"women",1981,46854.5,166
"65.1981",64,"men",1981,43590,65
"167.1981",65,"women",1981,46246.5,167
"66.1981",65,"men",1981,42528.5,66
"168.1981",66,"women",1981,46752.5,168
"67.1981",66,"men",1981,42264,67
"169.1981",67,"women",1981,47043,169
"68.1981",67,"men",1981,42269,68
"170.1981",68,"women",1981,46611,170
"69.1981",68,"men",1981,41478.5,69
"171.1981",69,"women",1981,45751.5,171
"70.1981",69,"men",1981,40011.5,70
"172.1981",70,"women",1981,44437.5,172
"71.1981",70,"men",1981,38462,71
"173.1981",71,"women",1981,43882.5,173
"72.1981",71,"men",1981,37231.5,72
"174.1981",72,"women",1981,42868,174
"73.1981",72,"men",1981,35139,73
"175.1981",73,"women",1981,40901.5,175
"74.1981",73,"men",1981,32573,74
"176.1981",74,"women",1981,38773.5,176
"75.1981",74,"men",1981,30219.5,75
"177.1981",75,"women",1981,36554.5,177
"76.1981",75,"men",1981,27447,76
"178.1981",76,"women",1981,34455,178
"77.1981",76,"men",1981,24949.5,77
"179.1981",77,"women",1981,32117,179
"78.1981",77,"men",1981,22826,78
"180.1981",78,"women",1981,30190,180
"79.1981",78,"men",1981,20783,79
"181.1981",79,"women",1981,28327.5,181
"80.1981",79,"men",1981,18836.5,80
"182.1981",80,"women",1981,25900,182
"81.1981",80,"men",1981,16626,81
"183.1981",81,"women",1981,23042,183
"82.1981",81,"men",1981,14225,82
"184.1981",82,"women",1981,20307,184
"83.1981",82,"men",1981,12287,83
"185.1981",83,"women",1981,18026,185
"84.1981",83,"men",1981,10595,84
"186.1981",84,"women",1981,15701.5,186
"85.1981",84,"men",1981,9093,85
"187.1981",85,"women",1981,13676.5,187
"86.1981",85,"men",1981,7589.5,86
"188.1981",86,"women",1981,11636.5,188
"87.1981",86,"men",1981,6044,87
"189.1981",87,"women",1981,9766,189
"88.1981",87,"men",1981,4972,88
"190.1981",88,"women",1981,8043.5,190
"89.1981",88,"men",1981,3921,89
"191.1981",89,"women",1981,6474.5,191
"90.1981",89,"men",1981,3043.5,90
"192.1981",90,"women",1981,5095,192
"91.1981",90,"men",1981,2338,91
"193.1981",91,"women",1981,3882.5,193
"92.1981",91,"men",1981,1732.5,92
"194.1981",92,"women",1981,2926.5,194
"93.1981",92,"men",1981,1263,93
"195.1981",93,"women",1981,2190,195
"94.1981",93,"men",1981,911.5,94
"196.1981",94,"women",1981,1622,196
"95.1981",94,"men",1981,679.5,95
"197.1981",95,"women",1981,1109,197
"96.1981",95,"men",1981,467,96
"198.1981",96,"women",1981,769.5,198
"97.1981",96,"men",1981,312,97
"199.1981",97,"women",1981,509.5,199
"98.1981",97,"men",1981,198.5,98
"200.1981",98,"women",1981,317,200
"99.1981",98,"men",1981,108,99
"201.1981",99,"women",1981,183.5,201
"100.1981",99,"men",1981,55,100
"202.1981",100,"women",1981,256.5,202
"101.1981",100,"men",1981,75.5,101
"102.1982",0,"women",1982,45494,102
"1.1982",0,"men",1982,47837,1
"103.1982",1,"women",1982,46919.5,103
"2.1982",1,"men",1982,49088.5,2
"104.1982",2,"women",1982,47390,104
"3.1982",2,"men",1982,49682,3
"105.1982",3,"women",1982,46516,105
"4.1982",3,"men",1982,48695.5,4
"106.1982",4,"women",1982,46434.5,106
"5.1982",4,"men",1982,48834,5
"107.1982",5,"women",1982,47829,107
"6.1982",5,"men",1982,50388.5,6
"108.1982",6,"women",1982,49959,108
"7.1982",6,"men",1982,52339.5,7
"109.1982",7,"women",1982,52855.5,109
"8.1982",7,"men",1982,55318,8
"110.1982",8,"women",1982,54227.5,110
"9.1982",8,"men",1982,56777.5,9
"111.1982",9,"women",1982,54532.5,111
"10.1982",9,"men",1982,57112,10
"112.1982",10,"women",1982,55224,112
"11.1982",10,"men",1982,58022,11
"113.1982",11,"women",1982,54602.5,113
"12.1982",11,"men",1982,57164,12
"114.1982",12,"women",1982,53148.5,114
"13.1982",12,"men",1982,55799.5,13
"115.1982",13,"women",1982,54144,115
"14.1982",13,"men",1982,56973,14
"116.1982",14,"women",1982,57427.5,116
"15.1982",14,"men",1982,60417,15
"117.1982",15,"women",1982,59578,117
"16.1982",15,"men",1982,62975,16
"118.1982",16,"women",1982,60128,118
"17.1982",16,"men",1982,63394,17
"119.1982",17,"women",1982,60464,119
"18.1982",17,"men",1982,63323,18
"120.1982",18,"women",1982,58290.5,120
"19.1982",18,"men",1982,61151.5,19
"121.1982",19,"women",1982,54929,121
"20.1982",19,"men",1982,57596,20
"122.1982",20,"women",1982,53537.5,122
"21.1982",20,"men",1982,55635.5,21
"123.1982",21,"women",1982,52859.5,123
"22.1982",21,"men",1982,54624,22
"124.1982",22,"women",1982,53106,124
"23.1982",22,"men",1982,55179.5,23
"125.1982",23,"women",1982,53901.5,125
"24.1982",23,"men",1982,56472,24
"126.1982",24,"women",1982,55020.5,126
"25.1982",24,"men",1982,57127.5,25
"127.1982",25,"women",1982,55853.5,127
"26.1982",25,"men",1982,58305,26
"128.1982",26,"women",1982,55975,128
"27.1982",26,"men",1982,58759.5,27
"129.1982",27,"women",1982,55640,129
"28.1982",27,"men",1982,58012,28
"130.1982",28,"women",1982,56182.5,130
"29.1982",28,"men",1982,58801.5,29
"131.1982",29,"women",1982,57238.5,131
"30.1982",29,"men",1982,59970,30
"132.1982",30,"women",1982,57357,132
"31.1982",30,"men",1982,59955,31
"133.1982",31,"women",1982,58593.5,133
"32.1982",31,"men",1982,61398,32
"134.1982",32,"women",1982,61408,134
"33.1982",32,"men",1982,64210,33
"135.1982",33,"women",1982,64241,135
"34.1982",33,"men",1982,66751,34
"136.1982",34,"women",1982,65753.5,136
"35.1982",34,"men",1982,68642.5,35
"137.1982",35,"women",1982,66570,137
"36.1982",35,"men",1982,69948,36
"138.1982",36,"women",1982,66778,138
"37.1982",36,"men",1982,70567.5,37
"139.1982",37,"women",1982,65989,139
"38.1982",37,"men",1982,70260,38
"140.1982",38,"women",1982,63678,140
"39.1982",38,"men",1982,67790.5,39
"141.1982",39,"women",1982,59134,141
"40.1982",39,"men",1982,62954.5,40
"142.1982",40,"women",1982,53463,142
"41.1982",40,"men",1982,56856.5,41
"143.1982",41,"women",1982,49180,143
"42.1982",41,"men",1982,52110,42
"144.1982",42,"women",1982,48476.5,144
"43.1982",42,"men",1982,51037,43
"145.1982",43,"women",1982,48142,145
"44.1982",43,"men",1982,50146,44
"146.1982",44,"women",1982,46240,146
"45.1982",44,"men",1982,47983,45
"147.1982",45,"women",1982,44936,147
"46.1982",45,"men",1982,46181.5,46
"148.1982",46,"women",1982,43573.5,148
"47.1982",46,"men",1982,44746,47
"149.1982",47,"women",1982,42481,149
"48.1982",47,"men",1982,43342.5,48
"150.1982",48,"women",1982,42090.5,150
"49.1982",48,"men",1982,42460,49
"151.1982",49,"women",1982,42904,151
"50.1982",49,"men",1982,42929,50
"152.1982",50,"women",1982,44139.5,152
"51.1982",50,"men",1982,43736.5,51
"153.1982",51,"women",1982,44901,153
"52.1982",51,"men",1982,44156,52
"154.1982",52,"women",1982,45056,154
"53.1982",52,"men",1982,44062.5,53
"155.1982",53,"women",1982,45513.5,155
"54.1982",53,"men",1982,44382.5,54
"156.1982",54,"women",1982,45903,156
"55.1982",54,"men",1982,44761.5,55
"157.1982",55,"women",1982,46093.5,157
"56.1982",55,"men",1982,44903.5,56
"158.1982",56,"women",1982,47472,158
"57.1982",56,"men",1982,46102.5,57
"159.1982",57,"women",1982,48625,159
"58.1982",57,"men",1982,46930.5,58
"160.1982",58,"women",1982,49378,160
"59.1982",58,"men",1982,47633.5,59
"161.1982",59,"women",1982,50118.5,161
"60.1982",59,"men",1982,48052.5,60
"162.1982",60,"women",1982,52197,162
"61.1982",60,"men",1982,49646.5,61
"163.1982",61,"women",1982,55399,163
"62.1982",61,"men",1982,52660.5,62
"164.1982",62,"women",1982,51704.5,164
"63.1982",62,"men",1982,48981.5,63
"165.1982",63,"women",1982,46424.5,165
"64.1982",63,"men",1982,43642.5,64
"166.1982",64,"women",1982,46643,166
"65.1982",64,"men",1982,43202,65
"167.1982",65,"women",1982,46381.5,167
"66.1982",65,"men",1982,42624.5,66
"168.1982",66,"women",1982,45737,168
"67.1982",66,"men",1982,41524,67
"169.1982",67,"women",1982,46174.5,169
"68.1982",67,"men",1982,41171,68
"170.1982",68,"women",1982,46368,170
"69.1982",68,"men",1982,41042.5,69
"171.1982",69,"women",1982,45874,171
"70.1982",69,"men",1982,40119,70
"172.1982",70,"women",1982,44943.5,172
"71.1982",70,"men",1982,38576.5,71
"173.1982",71,"women",1982,43558.5,173
"72.1982",71,"men",1982,37017.5,72
"174.1982",72,"women",1982,42901.5,174
"73.1982",72,"men",1982,35640.5,73
"175.1982",73,"women",1982,41786,175
"74.1982",73,"men",1982,33473.5,74
"176.1982",74,"women",1982,39752.5,176
"75.1982",74,"men",1982,30876,75
"177.1982",75,"women",1982,37525.5,177
"76.1982",75,"men",1982,28520,76
"178.1982",76,"women",1982,35263.5,178
"77.1982",76,"men",1982,25739,77
"179.1982",77,"women",1982,33076.5,179
"78.1982",77,"men",1982,23245.5,78
"180.1982",78,"women",1982,30665,180
"79.1982",78,"men",1982,21068,79
"181.1982",79,"women",1982,28713,181
"80.1982",79,"men",1982,19009.5,80
"182.1982",80,"women",1982,26670.5,182
"81.1982",80,"men",1982,17099,81
"183.1982",81,"women",1982,24210.5,183
"82.1982",81,"men",1982,14953,82
"184.1982",82,"women",1982,21379.5,184
"83.1982",82,"men",1982,12651,83
"185.1982",83,"women",1982,18643.5,185
"84.1982",83,"men",1982,10775.5,84
"186.1982",84,"women",1982,16297.5,186
"85.1982",84,"men",1982,9195,85
"187.1982",85,"women",1982,14032,187
"86.1982",85,"men",1982,7791,86
"188.1982",86,"women",1982,12091,188
"87.1982",86,"men",1982,6382.5,87
"189.1982",87,"women",1982,10141.5,189
"88.1982",87,"men",1982,5039.5,88
"190.1982",88,"women",1982,8383.5,190
"89.1982",88,"men",1982,4061,89
"191.1982",89,"women",1982,6774.5,191
"90.1982",89,"men",1982,3136,90
"192.1982",90,"women",1982,5364.5,192
"91.1982",90,"men",1982,2412.5,91
"193.1982",91,"women",1982,4137.5,193
"92.1982",91,"men",1982,1824,92
"194.1982",92,"women",1982,3117,194
"93.1982",92,"men",1982,1312,93
"195.1982",93,"women",1982,2271.5,195
"94.1982",93,"men",1982,909.5,94
"196.1982",94,"women",1982,1662,196
"95.1982",94,"men",1982,641.5,95
"197.1982",95,"women",1982,1204.5,197
